applied_scale,benchmark,component,normalized_max_abs_coefficient,payload_name,raw_max_abs_coefficient,raw_term_count,target_weight
35000.0,pglib_case30_ieee,islanded_reserve_margin,3500.0,pglib_case30_ieee__storm_forced_islanding_BUS1_MG-BUS2_MG__from__storm_forced_islanding_BUS1_MG-BUS2_MG-BUS30_MG.json,0.1,12,3500.0
2000.0,pglib_case30_ieee,battery_reserve_holdback_high_stress,2000.0,pglib_case30_ieee__storm_forced_islanding_BUS1_MG-BUS2_MG__from__storm_forced_islanding_BUS1_MG-BUS2_MG-BUS30_MG.json,1.0,24,2000.0
12263.15,pglib_case30_ieee,max_customers_unserved_surrogate,5000.0,pglib_case30_ieee__storm_forced_islanding_BUS1_MG__from__storm_forced_islanding_BUS1_MG-BUS2_MG-BUS30_MG.json,0.4077255843726938,12,5000.0
7455.9952,pglib_case30_ieee,critical_infra_outage_hours_proxy,8000.0,pglib_case30_ieee__storm_forced_islanding_BUS1_MG__from__storm_forced_islanding_BUS1_MG-BUS2_MG-BUS30_MG.json,1.072962064138668,18,8000.0
35000.0,pglib_case30_ieee,islanded_reserve_margin,3500.0,pglib_case30_ieee__storm_forced_islanding_BUS1_MG__from__storm_forced_islanding_BUS1_MG-BUS2_MG-BUS30_MG.json,0.1,6,3500.0
2000.0,pglib_case30_ieee,battery_reserve_holdback_high_stress,2000.0,pglib_case30_ieee__storm_forced_islanding_BUS1_MG__from__storm_forced_islanding_BUS1_MG-BUS2_MG-BUS30_MG.json,1.0,12,2000.0
27517.6,pglib_case30_ieee,max_customers_unserved_surrogate,5000.0,pglib_case30_ieee__storm_forced_islanding_BUS2_MG-BUS30_MG__from__storm_forced_islanding_BUS1_MG-BUS2_MG-BUS30_MG.json,0.1817018926069134,24,5000.0
11428.57142857143,pglib_case30_ieee,critical_infra_outage_hours_proxy,8000.0,pglib_case30_ieee__storm_forced_islanding_BUS2_MG-BUS30_MG__from__storm_forced_islanding_BUS1_MG-BUS2_MG-BUS30_MG.json,0.7,36,8000.0
35000.0,pglib_case30_ieee,islanded_reserve_margin,3500.0,pglib_case30_ieee__storm_forced_islanding_BUS2_MG-BUS30_MG__from__storm_forced_islanding_BUS1_MG-BUS2_MG-BUS30_MG.json,0.1,12,3500.0
2000.0,pglib_case30_ieee,battery_reserve_holdback_high_stress,2000.0,pglib_case30_ieee__storm_forced_islanding_BUS2_MG-BUS30_MG__from__storm_forced_islanding_BUS1_MG-BUS2_MG-BUS30_MG.json,1.0,24,2000.0
56333.2,pglib_case30_ieee,max_customers_unserved_surrogate,5000.0,pglib_case30_ieee__storm_forced_islanding_BUS2_MG-BUS5_MG__from__storm_forced_islanding_BUS2_MG-BUS5_MG-BUS7_MG.json,0.08875760652687936,24,5000.0
11428.57142857143,pglib_case30_ieee,critical_infra_outage_hours_proxy,8000.0,pglib_case30_ieee__storm_forced_islanding_BUS2_MG-BUS5_MG__from__storm_forced_islanding_BUS2_MG-BUS5_MG-BUS7_MG.json,0.7,36,8000.0
2334.3642886340212,pglib_case30_ieee,islanded_reserve_margin,3500.0,pglib_case30_ieee__storm_forced_islanding_BUS2_MG-BUS5_MG__from__storm_forced_islanding_BUS2_MG-BUS5_MG-BUS7_MG.json,1.4993375357228684,12,3500.0
2000.0,pglib_case30_ieee,battery_reserve_holdback_high_stress,2000.0,pglib_case30_ieee__storm_forced_islanding_BUS2_MG-BUS5_MG__from__storm_forced_islanding_BUS2_MG-BUS5_MG-BUS7_MG.json,1.0,24,2000.0
56333.2,pglib_case30_ieee,max_customers_unserved_surrogate,5000.0,pglib_case30_ieee__storm_forced_islanding_BUS2_MG__from__storm_forced_islanding_BUS1_MG-BUS2_MG-BUS30_MG.json,0.08875760652687936,12,5000.0
11428.57142857143,pglib_case30_ieee,critical_infra_outage_hours_proxy,8000.0,pglib_case30_ieee__storm_forced_islanding_BUS2_MG__from__storm_forced_islanding_BUS1_MG-BUS2_MG-BUS30_MG.json,0.7,18,8000.0
35000.0,pglib_case30_ieee,islanded_reserve_margin,3500.0,pglib_case30_ieee__storm_forced_islanding_BUS2_MG__from__storm_forced_islanding_BUS1_MG-BUS2_MG-BUS30_MG.json,0.1,6,3500.0
2000.0,pglib_case30_ieee,battery_reserve_holdback_high_stress,2000.0,pglib_case30_ieee__storm_forced_islanding_BUS2_MG__from__storm_forced_islanding_BUS1_MG-BUS2_MG-BUS30_MG.json,1.0,12,2000.0
56333.2,pglib_case30_ieee,max_customers_unserved_surrogate,5000.0,pglib_case30_ieee__storm_forced_islanding_BUS2_MG__from__storm_forced_islanding_BUS2_MG-BUS5_MG-BUS7_MG.json,0.08875760652687936,12,5000.0
11428.57142857143,pglib_case30_ieee,critical_infra_outage_hours_proxy,8000.0,pglib_case30_ieee__storm_forced_islanding_BUS2_MG__from__storm_forced_islanding_BUS2_MG-BUS5_MG-BUS7_MG.json,0.7,18,8000.0
35000.0,pglib_case30_ieee,islanded_reserve_margin,3500.0,pglib_case30_ieee__storm_forced_islanding_BUS2_MG__from__storm_forced_islanding_BUS2_MG-BUS5_MG-BUS7_MG.json,0.1,6,3500.0
2000.0,pglib_case30_ieee,battery_reserve_holdback_high_stress,2000.0,pglib_case30_ieee__storm_forced_islanding_BUS2_MG__from__storm_forced_islanding_BUS2_MG-BUS5_MG-BUS7_MG.json,1.0,12,2000.0
27517.6,pglib_case30_ieee,max_customers_unserved_surrogate,5000.0,pglib_case30_ieee__storm_forced_islanding_BUS30_MG__from__storm_forced_islanding_BUS1_MG-BUS2_MG-BUS30_MG.json,0.1817018926069134,12,5000.0
11428.57142857143,pglib_case30_ieee,critical_infra_outage_hours_proxy,8000.0,pglib_case30_ieee__storm_forced_islanding_BUS30_MG__from__storm_forced_islanding_BUS1_MG-BUS2_MG-BUS30_MG.json,0.7,18,8000.0
35000.0,pglib_case30_ieee,islanded_reserve_margin,3500.0,pglib_case30_ieee__storm_forced_islanding_BUS30_MG__from__storm_forced_islanding_BUS1_MG-BUS2_MG-BUS30_MG.json,0.1,6,3500.0
2000.0,pglib_case30_ieee,battery_reserve_holdback_high_stress,2000.0,pglib_case30_ieee__storm_forced_islanding_BUS30_MG__from__storm_forced_islanding_BUS1_MG-BUS2_MG-BUS30_MG.json,1.0,12,2000.0
59188.799999999996,pglib_case30_ieee,max_customers_unserved_surrogate,5000.0,pglib_case30_ieee__storm_forced_islanding_BUS5_MG-BUS7_MG__from__storm_forced_islanding_BUS2_MG-BUS5_MG-BUS7_MG.json,0.08447544129970536,24,5000.0
11428.57142857143,pglib_case30_ieee,critical_infra_outage_hours_proxy,8000.0,pglib_case30_ieee__storm_forced_islanding_BUS5_MG-BUS7_MG__from__storm_forced_islanding_BUS2_MG-BUS5_MG-BUS7_MG.json,0.7,36,8000.0
2334.3642886340212,pglib_case30_ieee,islanded_reserve_margin,3500.0,pglib_case30_ieee__storm_forced_islanding_BUS5_MG-BUS7_MG__from__storm_forced_islanding_BUS2_MG-BUS5_MG-BUS7_MG.json,1.4993375357228684,12,3500.0
2000.0,pglib_case30_ieee,battery_reserve_holdback_high_stress,2000.0,pglib_case30_ieee__storm_forced_islanding_BUS5_MG-BUS7_MG__from__storm_forced_islanding_BUS2_MG-BUS5_MG-BUS7_MG.json,1.0,24,2000.0
244543.19999999998,pglib_case30_ieee,max_customers_unserved_surrogate,5000.0,pglib_case30_ieee__storm_forced_islanding_BUS5_MG__from__storm_forced_islanding_BUS2_MG-BUS5_MG-BUS7_MG.json,0.0204462851553427,12,5000.0
11428.57142857143,pglib_case30_ieee,critical_infra_outage_hours_proxy,8000.0,pglib_case30_ieee__storm_forced_islanding_BUS5_MG__from__storm_forced_islanding_BUS2_MG-BUS5_MG-BUS7_MG.json,0.7,18,8000.0
2334.3642886340212,pglib_case30_ieee,islanded_reserve_margin,3500.0,pglib_case30_ieee__storm_forced_islanding_BUS5_MG__from__storm_forced_islanding_BUS2_MG-BUS5_MG-BUS7_MG.json,1.4993375357228684,6,3500.0
2000.0,pglib_case30_ieee,battery_reserve_holdback_high_stress,2000.0,pglib_case30_ieee__storm_forced_islanding_BUS5_MG__from__storm_forced_islanding_BUS2_MG-BUS5_MG-BUS7_MG.json,1.0,12,2000.0
59188.799999999996,pglib_case30_ieee,max_customers_unserved_surrogate,5000.0,pglib_case30_ieee__storm_forced_islanding_BUS7_MG__from__storm_forced_islanding_BUS2_MG-BUS5_MG-BUS7_MG.json,0.08447544129970536,12,5000.0
11428.57142857143,pglib_case30_ieee,critical_infra_outage_hours_proxy,8000.0,pglib_case30_ieee__storm_forced_islanding_BUS7_MG__from__storm_forced_islanding_BUS2_MG-BUS5_MG-BUS7_MG.json,0.7,18,8000.0
35000.0,pglib_case30_ieee,islanded_reserve_margin,3500.0,pglib_case30_ieee__storm_forced_islanding_BUS7_MG__from__storm_forced_islanding_BUS2_MG-BUS5_MG-BUS7_MG.json,0.1,6,3500.0
2000.0,pglib_case30_ieee,battery_reserve_holdback_high_stress,2000.0,pglib_case30_ieee__storm_forced_islanding_BUS7_MG__from__storm_forced_islanding_BUS2_MG-BUS5_MG-BUS7_MG.json,1.0,12,2000.0
