portfolio_signature,upgrade_cost,critical_ens,total_ens,technology_mix,selected_asset_count,upgrade_cost_band,critical_ens_band,total_ens_band,selected_asset_count_band,split
0d672bc443a3ae0556139044f689e558132944c1c2ac64349ee9fddb5d942ae3,4136624.1173491813,80.625,260.625,bess+dispatchable_generation+pv,19,0,4,4,1,validation
0d7d505fd8db74a3ef0c9d76c07bed8499d3080f104ea1941f412300ce36c4dd,6472010.379574248,50.625,230.625,bess+dispatchable_generation+pv,25,4,0,0,4,test
0d86fc990cf491de2d20c074d20e9e27aa07bddccb1053a4109dd20e0988f1b0,5190894.517349181,50.625,230.625,bess+dispatchable_generation+pv,21,3,0,0,2,train
0da11bde89ade887e31c4c417aa6ec98b5c5ea4031dc7734edce3255eae1c222,4753126.059834515,50.625,230.625,bess+dispatchable_generation+pv,20,1,0,0,1,validation
0da4d2a803ac2d1640a8a28b06c62db80d265a3ba70d129e609cd57d0dfdb4d8,4011971.793988267,50.625,230.625,bess+dispatchable_generation+pv,21,0,0,0,2,train
0db2e316e7559404cfa3f21a6e0454e670d4e021ba517a71173335b3f74c94bf,4441440.737704229,157.5,337.5,bess+dispatchable_generation+pv,22,1,4,4,3,train
0dbc433f5c40dc534ec11f2e01a2d5d5fe694ed6b4975b75a026e3e45fd618df,5896229.68917181,50.625,230.625,bess+dispatchable_generation+pv,22,4,0,0,3,train
0de518c07205e622b11446b8b73d5b10d49804d19ce3f694eb1f2cd7f4e7e47f,5874381.235278324,60.625,240.625,bess+dispatchable_generation+pv,23,4,3,3,4,test
0de592819922745b1516c5cc338741ff1fe1e2caf86185b6a4f7edfe9e64847e,4833582.967621486,50.625,230.625,bess+dispatchable_generation+pv,18,2,0,0,0,train
0e8eaa4a9a287d251f2818932edf3d975e6ac4d0699b0b70affb98ce1b95faf6,5924611.480189562,50.625,230.625,bess+dispatchable_generation+pv,22,4,0,0,3,train
0ea389f4f6e610aa79c8214feb322feaabfed4fe9a759b20aa9c44fdd7bb0abe,4756567.731692496,60.625,240.625,bess+dispatchable_generation+pv,19,1,3,3,1,train
0ecad202a2161db726ac62387b48498ecf9887cef57d8de45ca267b20e486846,4912975.122710248,80.625,260.625,bess+dispatchable_generation+pv,21,2,4,4,2,validation
0ecdda5500e81ab2de68774c59458efcec757fcb306ccb3ac2642a872101cb65,5291065.65324282,50.625,230.625,bess+dispatchable_generation+pv,25,3,0,0,4,train
0ecfaa39f88867df2c202ef7ea34fd0a57c685be13c2f15003eabfd30bdd6550,5534035.25324282,50.625,230.625,bess+dispatchable_generation+pv,27,3,0,0,4,train
0ed1deaae68f0c1cbb9090dd06b2fcd3a8f9e444d1172b8e46ae4a5749056064,3751749.155668724,80.625,260.625,bess+dispatchable_generation+pv,16,0,4,4,0,train
0ed2521653e7d3af5fb6e8538b480672cb867a01ccd5b65bf5f152cae42daa51,4597756.028686629,50.625,230.625,bess+dispatchable_generation+pv,20,1,0,0,1,test
0ede6016cd70fac0c14e1d732bfbeb73ab494d3b6388e389044d878a2503e09c,5160838.846651124,80.625,260.625,bess+dispatchable_generation+pv,21,2,4,4,2,test
0ee20bb428e799ed61940efea1a1c1e45995bd1882abc93d60f1baedd5150cf8,4095456.6999646476,157.5,337.5,bess+dispatchable_generation+pv,18,0,4,4,0,test
0ef95baff5d70f17d2dc8e063193905e8ef86db2f70f4849315dd6eb440d79bf,5268311.720319696,50.625,230.625,bess+dispatchable_generation+pv,21,3,0,0,2,validation
0ef99ed787f5a2f3cfdc08d4cae22133a05419139d9b11956c0228162080daff,4232464.0682368,50.625,230.625,bess+dispatchable_generation+pv,19,0,0,0,1,train
0f10f8ac525cad420fbe59e7172dbb99a480eeacb9db4a9185b6e4fee30d2598,5023522.848461715,50.625,230.625,bess+dispatchable_generation+pv,22,2,0,0,3,train
0f1cf53d1b98eab29b0609269a8323913ba94a5b4b144eb32d1eb80034c2feb7,4767182.668816762,60.625,240.625,bess+dispatchable_generation+pv,22,1,3,3,3,train
0f38aaadd95db08294828747132a047213d81b9a6772cd4b1d7ab3001ad020a2,4996618.920319696,50.625,230.625,bess+dispatchable_generation+pv,22,2,0,0,3,train
0f728be86eac570b8e25b94d10c4d87eef83229674ae60de223233c6eb88fdfd,4594300.471207315,157.5,337.5,bess+dispatchable_generation+pv,18,1,4,4,0,train
0f7a96c33d364170dccc4b7f46ff30dad98f0e1dff23a9e84172540fbfc79b79,4986558.513728,50.625,230.625,bess+dispatchable_generation+pv,17,2,0,0,0,train
0f7b41c1c8e2a4032f301d5a50d236cde489295685191042c77e9ef3ae7c463c,4868353.464035657,50.625,230.625,bess+dispatchable_generation+pv,19,2,0,0,1,train
0fbecbecae4ceafcecda9d34a329ea35b8582f3ed1a69aaa6aeb64284b35c0b9,4170564.0550534097,50.625,230.625,bess+dispatchable_generation+pv,14,0,0,0,0,validation
0fc0736d711d9d26349854a28b90e5c0f89db599894014992713663579088973,4491472.223325562,50.625,230.625,bess+dispatchable_generation+pv,18,1,0,0,0,validation
0fce537211b1c6b48ace7ea7806f6262ca504975736e3e21704f8145c2e7d13e,4912727.803550476,50.625,230.625,bess+dispatchable_generation+pv,20,2,0,0,1,train
0fd182003360e4157c70e79dd6d75a582b429d52c44dc9588bddea913d36840f,4587878.789787124,50.625,230.625,bess+dispatchable_generation+pv,22,1,0,0,3,train
0fd8d437321f0aa2abe86f0e00f431f5dd0730ffe3ea18a17851e615fcb0016a,3650569.573633219,60.625,240.625,bess+dispatchable_generation+pv,17,0,3,3,0,test
0fe31f34d106124989dae65851b2fd506b7e75350341c8f003fe47a6e55ac23b,5990985.607751619,50.625,230.625,bess+dispatchable_generation+pv,23,4,0,0,4,validation
0fe577ddcd732e0f012255f7ce02d869299954605247ac5392aae22b641e8417,4806094.4682368,50.625,230.625,bess+dispatchable_generation+pv,20,2,0,0,1,train
0ff6583fb434305b9bf7b98ea4ce965c9349ce3beb248d44fe1b6d7dafc2e009,4075341.549077029,50.625,230.625,bess+dispatchable_generation+pv,18,0,0,0,0,train
1004a0372a710e2e2321a9cce5d5165950ef9098c1816cb4928adcf38a347d50,5450525.223905524,50.625,230.625,bess+dispatchable_generation+pv,22,3,0,0,3,validation
10317ff8ff6f4558ef6a41181db556b3b37e0b50cfd99ffb9b63a49ad81fc8bd,5313533.916118553,50.625,230.625,bess+dispatchable_generation+pv,22,3,0,0,3,validation
10540137821991adcde95dd3476296b08148fcbf30b136f8e15ffabaa832a2da,6709038.48736122,50.625,230.625,bess+dispatchable_generation+pv,23,4,0,0,4,test
105dbdab032d0785ea60b76941dfe53b6dd33dca4beddc6ac61d2aab76ce0a31,6238522.848461715,50.625,230.625,bess+dispatchable_generation+pv,23,4,0,0,4,validation
1061985b1d75344ca347ac13cb4abd7f8af1314e1c85fb1a2152f249a0c12792,4483500.2251361525,50.625,230.625,bess+dispatchable_generation+pv,19,1,0,0,1,train
106b82953c53e214d6a0ced41765c8df685258e2fcf628661307c0440a567d56,4327416.953278172,50.625,230.625,bess+dispatchable_generation+pv,19,0,0,0,1,train
1070f26dfbfb80823f32567d474dcdafab5f75dc9790aa80c1cd0bfbec9e63f4,3867748.0814201906,50.625,230.625,bess+dispatchable_generation+pv,19,0,0,0,1,validation
10742114137c4df4650cbd6e1d9cd6c3c7c3e53749f9d23f49f2a1d410e549b9,7860644.456213334,50.625,230.625,bess+dispatchable_generation+pv,31,4,0,0,4,validation
1077841d6e0c8a9f2aeafedd898aa4ee498a9a2356eeafbb2408d5e160bd9c5e,4206524.853242819,50.625,230.625,bess+dispatchable_generation+pv,20,0,0,0,1,train
107e7d960209bcf1bbb2b26f87c6a34e96c92e384d318005ccdf13e7b968d621,4524247.266426209,50.625,230.625,bess+dispatchable_generation+pv,22,1,0,0,3,train
10802fe0cd361a7849e5aab3dcbc6c1198f100edfd82dc604df0402fccea8858,4101698.4095622096,50.625,230.625,bess+dispatchable_generation+pv,19,0,0,0,1,train
1085d77aff5c987b92215400517d8fabc0bfadabc9ad3af9c991c92a61ea1fa0,3711898.4323078096,50.625,230.625,bess+dispatchable_generation+pv,20,0,0,0,1,train
10923efdcccffb6de515409b92cbb3c1fcdd71c41aea1d87e52f8257fd06e113,4350753.380804877,50.625,230.625,bess+dispatchable_generation+pv,22,1,0,0,3,train
109a4d9275b98730acf41f8660a805a21a9ea0d58df0b9f86ff7d81e5401dc3e,5299778.379574248,50.625,230.625,bess+dispatchable_generation+pv,23,3,0,0,4,train
113abb0bf65690feda53f0c2aa6c07e2692befa5df223b7235755f0c3b137c45,4971823.996378819,50.625,230.625,bess+dispatchable_generation+pv,21,2,0,0,2,validation
1143c3b4749d387174dc0b022840ee52e178cfda37366c0f353d462afe0a59f0,3990133.8251361526,50.625,230.625,bess+dispatchable_generation+pv,19,0,0,0,1,train
11784efd655250ee8f4d71c496db9749b954c6bdf9c95bad243954165da5edf3,5558969.607751619,50.625,230.625,bess+dispatchable_generation+pv,21,3,0,0,2,validation
1190f4acc924a5dcd855d9c57e03a8b11b9b50055445ad3b5464419b1995492f,5019776.518509105,50.625,230.625,bess+dispatchable_generation+pv,17,2,0,0,0,train
119c7067312fa050bbab26acc57b7cb5b0cfb6729624d1211c91a90874472605,4665780.051432229,50.625,230.625,bess+dispatchable_generation+pv,19,1,0,0,1,train
11a0e8e5d80e891740bbea1ec6614a0fe95efe57647c5a2dbe424d9a27514f53,4647196.796378819,50.625,230.625,bess+dispatchable_generation+pv,20,1,0,0,1,train
11cc62fdad8d5551c6d5ea368410b130efe3baf7f24da43aae7d3582e72717ff,5211336.340674743,50.625,230.625,bess+dispatchable_generation+pv,22,3,0,0,3,train
11e12c616f6259d87f23ac3a5a8869396fdb06a1904088dcbbe877e0da9fe972,4887729.116118553,50.625,230.625,bess+dispatchable_generation+pv,21,2,0,0,2,train
12057aa4da1658b3111d70c7719836ee6bf871021d476765b36193442f3923fb,6267560.722710248,50.625,230.625,bess+dispatchable_generation+pv,22,4,0,0,3,train
120d4452af8e472c8bf3baf58a66fd76bbfe61928ed7c2d438516553b37d86d3,5629149.307136305,50.625,230.625,bess+dispatchable_generation+pv,22,3,0,0,3,train
121837b110a7b06ec276cff0f5bd2c4f846501c19b62d9bf27f044f28d98e0fa,4367514.050272305,50.625,230.625,bess+dispatchable_generation+pv,22,1,0,0,3,train
121b5ae0880204835e0aacde690dd7945f78dad24b216e6f0147b63c07ff711a,4758184.461645105,50.625,230.625,bess+dispatchable_generation+pv,20,1,0,0,1,validation
1225bbd66808c794f2d3ca8ec7a38164abf232f1c89471e97cc870ec8b7789c0,4845383.292792991,50.625,230.625,bess+dispatchable_generation+pv,17,2,0,0,0,train
125bcce053c4edf424a224c8b6d7f11b2b3f286e38e39ca61f202cfc0c15ba43,5247206.45324282,86.25,266.25,bess+dispatchable_generation+pv,22,3,4,4,3,test
126844c6b951eec22dfaf0371578717672de4d03c59132476bc8dc227516f9d3,4712150.876639086,50.625,230.625,bess+dispatchable_generation+pv,19,1,0,0,1,validation
126e929543a0b2eeb4a2697f323f31767f8ccfcc9c8b98f0a78ba5e7dbc87e95,5028315.3251008,86.25,266.25,bess+dispatchable_generation+pv,23,2,4,4,4,train
12756613de714c666b1a9db40396c4a361bd3937b1eed3803c638053a81b90a3,4177664.389787124,50.625,230.625,bess+dispatchable_generation+pv,20,0,0,0,1,train
12a40c3af7dae035c9989bca7a33e9e2700df460a6b4f4796d99e9b104aea209,3769203.317349181,157.5,337.5,bess+dispatchable_generation+pv,19,0,4,4,1,validation
12bd1ee60ba953a65f49d558d1a480ea9f1b189dd685bcbae0d9f9c6a71b96cf,6093773.987976533,50.625,230.625,bess+dispatchable_generation+pv,23,4,0,0,4,train
13097d56973c96bee5f96d1fb50dd1d5d431d2ae2b24329ff2c0cc5d03445bbd,6649927.179574248,50.625,230.625,bess+dispatchable_generation+pv,23,4,0,0,4,train
1320d908463c25623c091de8f684540c63af73fcfae998b6e04f0cbe78332bac,4614335.220935009,50.625,230.625,bess+dispatchable_generation+pv,18,1,0,0,0,validation
1329787937c4549ad5f528f47b010d04da6bd7a8dac09511cca8011a8367caed,4966238.933503086,86.25,266.25,bess+dispatchable_generation+pv,20,2,4,4,1,test
1358284197492277b46fb824233d4e10f90c802ccf1223d2cc7c44d1627c66f0,5255899.899964648,50.625,230.625,bess+dispatchable_generation+pv,20,3,0,0,1,train
13657c4b79f3580ede598472dcc7dcbfffe95be09d1b4ad8af55fba4f86cb2cb,5406007.099964648,50.625,230.625,bess+dispatchable_generation+pv,22,3,0,0,3,train
1378a9ca45099bcebc6cc0e1354a38c2bda5c520a13ff6278a0247889c4413a1,4784094.680189562,50.625,230.625,bess+dispatchable_generation+pv,20,1,0,0,1,validation
1397970d345e8db1ed0eeeb46904a30dff87159c0a3ecf3a683bf53ece3fc756,5484450.886201295,80.625,260.625,bess+dispatchable_generation+pv,24,3,4,4,4,train
139dc44da3f6458db67916045a2a042d027a6d0c6d9ef328e85b4f79d98d1035,6744554.810722134,50.625,230.625,bess+dispatchable_generation+pv,23,4,0,0,4,test
13aeed8aa76dc68c54df32059d9ca9fb6a47c3a3c811424cb2a97c3a1f11ac64,5200726.884390705,50.625,230.625,bess+dispatchable_generation+pv,22,3,0,0,3,train
13b37b9376ce01175031f2abec01c84787567d5e7056033a6d8ae03608058c4b,5489850.228106667,50.625,230.625,bess+dispatchable_generation+pv,23,3,0,0,4,validation
13e024b8f8cf909992ba68c6451600b57c839eb48893190d575538c044f934b5,4946432.88917181,50.625,230.625,bess+dispatchable_generation+pv,21,2,0,0,2,test
13e3a122da36b40b3934611ca6051aae0512808b2cf8d5fecaec71ee168a4bd5,3729114.4436806096,157.5,337.5,bess+dispatchable_generation+pv,15,0,4,4,0,test
13e9d8cbf113af83258c317fd707cbc17953691f84f673fb707e761c8aa4f7eb,4839313.138864153,50.625,230.625,bess+dispatchable_generation+pv,19,2,0,0,1,train
142a29e39be283baaccfe2ac8a10d6d46ab3d7b436d941abbddf8aeed1a6005b,5966598.884390705,50.625,230.625,bess+dispatchable_generation+pv,24,4,0,0,4,test
145810c19ef0d8fba6ff8e6e988dddd8f5d3af811f9c6e8192f03fa2a2c25a58,7351435.620284343,50.625,230.625,bess+dispatchable_generation+pv,30,4,0,0,4,test
14922c6eec5996336ec806eea9838ca917e98ae859e05131cbccf06988dd5955,5070686.5592192,50.625,230.625,bess+dispatchable_generation+pv,21,2,0,0,2,validation
149af91259a38b6a560cab64ad0dfe0dd08449bd9bec1cc169e6ce353b615236,4227906.44368061,50.625,230.625,bess+dispatchable_generation+pv,16,0,0,0,0,test
14a584677357140559a52b0f1a8498d711be5171fa609c0775e02393836b0110,4570662.596958782,157.5,337.5,bess+dispatchable_generation+pv,20,1,4,4,1,train
14c8ac005b581cf219abaf7b2de9f194c3a592c426fd249c4183c0c5cda363e7,4193488.0304972194,50.625,230.625,bess+dispatchable_generation+pv,16,0,0,0,0,test
14d0ce13a56ca938847f67a047042b50f2f39dbcf5f506357653ad4b126b1690,4891452.399349334,50.625,230.625,bess+dispatchable_generation+pv,20,2,0,0,1,train
14d7317871c44d5eed63c07e4088a7435c68106bbffd3205ae368473c124189a,3942243.756248686,50.625,230.625,bess+dispatchable_generation+pv,17,0,0,0,0,test
14d8d46ea963cf9d9931058856ca05c2ce1f52350f3bde3993baecd76ba038d5,3895969.751467581,50.625,230.625,bess+dispatchable_generation+pv,17,0,0,0,0,validation
1546db02dfa5dcee0103f780eeedf53bfbafa105c55ed3dd16e469b56a6d0060,4361750.158059277,50.625,230.625,bess+dispatchable_generation+pv,21,1,0,0,2,train
154b48bcf4a5f44f4d20a48506161dafa12a7a36608f57ed3f6f2cdb8aff735b,3983019.793988267,80.625,260.625,bess+dispatchable_generation+pv,20,0,4,4,1,train
154ba02d51fd50b1629bb2f1cba82afbbb3e89b1d5cd95e669c552d25f43b54c,4850871.243680609,50.625,230.625,bess+dispatchable_generation+pv,20,2,0,0,1,train
154c07d546259f4ae5c934156e0664eebdb9b84931f5d75a7920a1b10a6cb80c,4771320.85505341,50.625,230.625,bess+dispatchable_generation+pv,17,1,0,0,0,train
154dac605094824c1d3f6643f5bba76a43894d257cd674350a13423884caf351,4536194.871207315,157.5,337.5,bess+dispatchable_generation+pv,19,1,4,4,1,train
15517d216682a1788483ebcb4ed7b76f56738a0d42ab6e3fd7c39e6f70d76d5c,6040169.237088915,50.625,230.625,bess+dispatchable_generation+pv,24,4,0,0,4,test
155f270f4addaf41a0e3ac8ea7e4f88d87b08e17d9ede509586fb1be8e02c646,3854362.4814201905,50.625,230.625,bess+dispatchable_generation+pv,17,0,0,0,0,test
157dd4d5ebaff7d97194bc964cbbcc31c43b079a0df1378e30a832c94f1c8788,4866653.69279299,50.625,230.625,bess+dispatchable_generation+pv,17,2,0,0,0,train
1583ff9117278101f6b653126cbce536c2da0600450ce877352f6fabcc61a8f7,6202598.990367086,50.625,230.625,bess+dispatchable_generation+pv,21,4,0,0,2,train
1592fff79678906860194a6a69956f954df7b9c647e3e7c358f0e9ec9f91e72b,4760818.144875886,50.625,230.625,bess+dispatchable_generation+pv,22,1,0,0,3,train
1593350e340dd4cde904716540280f32cb82e34d3b610d56ba8ee50181d28c84,4294934.861645105,50.625,230.625,bess+dispatchable_generation+pv,18,0,0,0,0,train
15ba2a0d3f824b72d255436f12307dad9e948170a903d0940156c5cd0789d8ba,5287973.987976533,50.625,230.625,bess+dispatchable_generation+pv,22,3,0,0,3,train
15c073ebe51de3ce52bd575710875b0804f6f78cc10d747fc652f12ba5d98213,6331751.028106667,50.625,230.625,bess+dispatchable_generation+pv,23,4,0,0,4,train
15f1bfc2059ab9c0f9b7e4548a7b64714869700bdcae504d525e8f91a8e36383,4519796.009562209,50.625,230.625,bess+dispatchable_generation+pv,18,1,0,0,0,train
163f3f9bb50bf957b068fe8b6dc0130d0f9923d44968498711cef8d80d2a016f,5477178.621514971,157.5,337.5,bess+dispatchable_generation+pv,24,3,4,4,4,validation
163f70251c0ef994de852fd33679996ffcc748c29cc72fc1af9665d3ada66a28,4963602.228106667,157.5,337.5,bess+dispatchable_generation+pv,21,2,4,4,2,validation
165f7079aff4ef1609e2f4a7685c4d6cfcffe9f89391a7a3e9aba1c4086adffc,6759184.650852267,50.625,230.625,bess+dispatchable_generation+pv,25,4,0,0,4,train
16648ae85cb5cad55de0bb46e28c35bb9643a2d4be4acc8e54c4f68e167050d0,6242131.540674743,50.625,230.625,bess+dispatchable_generation+pv,23,4,0,0,4,test
166744e808bd27e52f3a9e804c737ef85f4555d0a08ad6167d21f1cf5b025f72,5769196.664035657,50.625,230.625,bess+dispatchable_generation+pv,23,4,0,0,4,test
1685c3cc3a5deeeb175bd25e7e4ce263a214453182ff3d083d47d39c8cffde5c,6267014.415503238,50.625,230.625,bess+dispatchable_generation+pv,23,4,0,0,4,test
168e3b19e8880736baaeeebe4fcb7ed5efe514c138d78757281fc74e582ef32f,7894812.528071315,50.625,230.625,bess+dispatchable_generation+pv,32,4,0,0,4,validation
16924ad4d52774132510b19a0eacf0bf63fb6160608df3fc98606dc8215a4307,3008658.004781105,50.625,230.625,bess+dispatchable_generation+pv,17,0,0,0,0,train
16b17cf2d998d940469917a3704e27d51d60dd86d1ea727d2cf419aa60c1cdac,4853758.4796096,50.625,230.625,bess+dispatchable_generation+pv,20,2,0,0,1,train
16b7196e9501b2d9c6c03addfd58a8547ebfee3fdc30faf2f3d94f6f8e522d1c,4966327.353278171,50.625,230.625,bess+dispatchable_generation+pv,20,2,0,0,1,train
16c2ab540d832cfe464ff874dd428c62fff0c5de6903f02d44e24de4520dc9e1,5259621.390367086,50.625,230.625,bess+dispatchable_generation+pv,20,3,0,0,1,train
16c3027e3b0560b1d243e31e1676d8932da65b0c231c17fbf3a27606735ef2dd,5386850.810722134,50.625,230.625,bess+dispatchable_generation+pv,21,3,0,0,2,train
16c380fc99ce010b4747f97cc6139e78704f322b32ae1866ca5ee2ccc3228724,5390813.284390705,157.5,337.5,bess+dispatchable_generation+pv,22,3,4,4,3,train
1707cfe0224a49ed61fe9829689fc88eb368e7792b8642f0bd1b3ddd1e784282,5902950.45324282,50.625,230.625,bess+dispatchable_generation+pv,24,4,0,0,4,validation
1730036f87c311844a7f81bf57d42fca52ef80a17f38e7317abab6bdb4bad51b,5230890.156248686,50.625,230.625,bess+dispatchable_generation+pv,22,3,0,0,3,train
173867a4dc156da43b7070e24776ce7866557276bae64cc95e00009a86dc9a6e,3902549.7532781716,157.5,337.5,bess+dispatchable_generation+pv,17,0,4,4,0,test
173cf668d25ffa34b9c5411408827c4f151323d73bbc641335ee7650b63f6cc7,3837110.672437943,86.25,266.25,bess+dispatchable_generation+pv,14,0,4,4,0,train
174d84c51506a70302ae9fdc807926f254168944b2d9e6c3748113a71f3c6b90,3979539.483810743,50.625,230.625,bess+dispatchable_generation+pv,17,0,0,0,0,test
174dc73296cd3b5489621ba223a5f46e3aac6d0bbcef239db2a185595252ad53,5036159.599349334,80.625,260.625,bess+dispatchable_generation+pv,21,2,4,4,2,train
175c475e858680a0c32e253056fc0495189b09e974ca00a2f52b0301fd70daa3,7471154.712497372,50.625,230.625,bess+dispatchable_generation+pv,32,4,0,0,4,test
1788dfdad9bc347d8bc12e40e1b911e3c666960b3270dbb2f87928d513de0b25,5632227.27598842,50.625,230.625,bess+dispatchable_generation+pv,23,3,0,0,4,train
1790159e6b35795be51751a736c7ad59611d4c46e8ab9f624df33e3107a9fc4d,4466475.517929143,50.625,230.625,bess+dispatchable_generation+pv,19,1,0,0,1,train
179d720a72707fb246107dff8deffe62b8fde1a1aff290b855d317a800259ff5,3763351.5688521145,50.625,230.625,bess+dispatchable_generation+pv,18,0,0,0,0,test
17a14de8c783683bb7acbf1b680a4982d198deda2adf9e81c08bea921fcd70eb,5690533.999349333,50.625,230.625,bess+dispatchable_generation+pv,22,4,0,0,3,train
17a4fd28ace9ec3ccfdbf5f4f12fd307bbc10e7699622e42ac67fd41055efba4,4871202.727491353,50.625,230.625,bess+dispatchable_generation+pv,21,2,0,0,2,validation
17c6666ac3f6ceb5666febd310cec2f21094442b80b93be89873391291472393,6011976.291562363,157.5,337.5,bess+dispatchable_generation+pv,23,4,4,4,4,train
17df19bd9e542d4d668dfa5f8a97ffc52130ecbbfabdac1779f2a3a3384c50c7,4982253.776023772,50.625,230.625,bess+dispatchable_generation+pv,18,2,0,0,0,train
17f794d53c1b42465c7135f8f625dc8cb30f98f04250627a9b363845fe19395c,4438060.758639239,50.625,230.625,bess+dispatchable_generation+pv,18,1,0,0,0,train
18043f8b6078fe0d93b547652e4fc2d66517efed40e581c62921a15fbbad3198,5601102.025716115,50.625,230.625,bess+dispatchable_generation+pv,22,3,0,0,3,train
181e745a5803d2045fee50061780ff30a47997d8cea51a64b83bccbda9923269,4936225.861065143,50.625,230.625,bess+dispatchable_generation+pv,18,2,0,0,0,train
182a7c9e8d915db677f20f253daa9be3f83d617448a699b0f1df93d817babf70,4394258.42093501,50.625,230.625,bess+dispatchable_generation+pv,19,1,0,0,1,train
1888ce21a31da6d523bbc079a3a07083507c1469affd977dc69a70a0d7bc05c6,5229434.118509105,50.625,230.625,bess+dispatchable_generation+pv,20,3,0,0,1,train
18894fe81d9089899ea06e6712ad4ca3f2e70552d861b8a3a519118bb52b8d99,4212460.486201296,50.625,230.625,bess+dispatchable_generation+pv,19,0,0,0,1,validation
18941679b03a982722923f7d545e3f805e4086202ae9b2050aad13cd1bbab585,5698115.2682368,50.625,230.625,bess+dispatchable_generation+pv,23,4,0,0,4,train
189c7deb499a8fecb65872526709db1a482ed965ae68fd490961368fef12762f,5703661.795148191,50.625,230.625,bess+dispatchable_generation+pv,22,4,0,0,3,train
18b19d725e005231099114bf4660b5bd106f5553af64c481b906afc7aa1b25a6,4744021.859254553,50.625,230.625,bess+dispatchable_generation+pv,19,1,0,0,1,train
18d6f5622860f30719a61116d9228677186515f51fca1875f41a9d3b8b661628,4378525.189787124,50.625,230.625,bess+dispatchable_generation+pv,20,1,0,0,1,train
18f6c9aea2ba6492f29056ba3e42ffa9a56ff8746c519a978b5face1605df25e,4870942.086201295,157.5,337.5,bess+dispatchable_generation+pv,22,2,4,4,3,train
19274a06c4fcdc250b0cdc783663f041130eb9a7bf4738fac0b0980f97ae5e35,4491356.402970514,50.625,230.625,bess+dispatchable_generation+pv,18,1,0,0,0,train
193a30e7e92387b5db7e986dc6e9f393a47f7119f96e4098ca90ba4b2c490c65,7976808.420284343,50.625,230.625,bess+dispatchable_generation+pv,32,4,0,0,4,validation
1956c8c43d4fbd28e5d0487821128f1dbffbeba7211bfdbfafafc6f174383802,4887102.884390705,50.625,230.625,bess+dispatchable_generation+pv,20,2,0,0,1,train
1965405e8a8b8a46189581f86166426e461102caf6bef68e587df6db7e47bc45,3474375.4969941336,50.625,230.625,bess+dispatchable_generation+pv,18,0,0,0,0,test
