response_path,request_path,job_id,status,request_mode,response_mode,effective_mode,problem_config,device_config,job_type,job_type_source,sum_constraint,request_sum_constraint,response_sum_constraint,num_levels,declared_upper_bounds,raw_sample_count,native_integral_sample_count,native_in_domain_sample_count,native_feasible_sample_count,raw_coordinate_count,integral_coordinate_count,fractional_or_invalid_coordinate_count,in_bounds_coordinate_count,bounds_check_available,all_raw_coordinates_integral,all_raw_coordinates_in_bounds,solution_minimum,solution_maximum,projected_sample_counted_native,nonzero_coefficient_count,maximum_nonzero_coefficient,minimum_nonzero_coefficient,coefficient_dynamic_range
results/phase3/cmpo_v2/qci/pglib_case14_ieee__pcc_failure_BUS4_MG-BUS9_MG__from__pcc_failure_BUS3_MG-BUS4_MG-BUS9_MG/repeat_000/response.json,results/phase3/cmpo_v2/qci/pglib_case14_ieee__pcc_failure_BUS4_MG-BUS9_MG__from__pcc_failure_BUS3_MG-BUS4_MG-BUS9_MG/repeat_000/request.json,6a58304008442f441bbb188e,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],30,0,0,0,3960,1440,2520,0,False,False,False,0.0,385.79245,False,874,25000.0,1.5e-06,16666666666.666666
results/phase3/cmpo_v2/qci/pglib_case14_ieee__pcc_failure_BUS4_MG__from__pcc_failure_BUS3_MG-BUS4_MG-BUS9_MG/repeat_000/response.json,results/phase3/cmpo_v2/qci/pglib_case14_ieee__pcc_failure_BUS4_MG__from__pcc_failure_BUS3_MG-BUS4_MG-BUS9_MG/repeat_000/request.json,6a58304008442f441bbb188d,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],30,0,0,0,1980,945,1035,0,False,False,False,0.0,807.2548218,False,437,25000.0,1.5e-06,16666666666.666666
results/phase3/cmpo_v2/qci/pglib_case14_ieee__pcc_failure_BUS9_MG__from__pcc_failure_BUS3_MG-BUS4_MG-BUS9_MG/repeat_000/response.json,results/phase3/cmpo_v2/qci/pglib_case14_ieee__pcc_failure_BUS9_MG__from__pcc_failure_BUS3_MG-BUS4_MG-BUS9_MG/repeat_000/request.json,6a58304108442f441bbb188f,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],30,0,0,0,1980,966,1014,0,False,False,False,0.0,703.1769409,False,437,25000.0,1.5e-06,16666666666.666666
results/phase3/cmpo_v2/qci/pglib_case14_ieee__renewable_shortfall_BUS14_MG-BUS1_MG__from__renewable_shortfall_BUS14_MG-BUS1_MG-BUS2_MG/repeat_000/response.json,results/phase3/cmpo_v2/qci/pglib_case14_ieee__renewable_shortfall_BUS14_MG-BUS1_MG__from__renewable_shortfall_BUS14_MG-BUS1_MG-BUS2_MG/repeat_000/request.json,6a58304108442f441bbb1890,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],30,0,0,0,3960,1441,2519,0,False,False,False,0.0,500.1931152,False,874,25000.0,1.5e-06,16666666666.666666
results/phase3/cmpo_v2/qci/pglib_case14_ieee__renewable_shortfall_BUS14_MG__from__renewable_shortfall_BUS14_MG-BUS1_MG-BUS2_MG/repeat_000/response.json,results/phase3/cmpo_v2/qci/pglib_case14_ieee__renewable_shortfall_BUS14_MG__from__renewable_shortfall_BUS14_MG-BUS1_MG-BUS2_MG/repeat_000/request.json,6a58341508442f441bbb1893,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],30,0,0,0,1980,764,1216,0,False,False,False,0.0,810.8397827,False,437,25000.0,1.5e-06,16666666666.666666
results/phase3/cmpo_v2/qci/pglib_case14_ieee__renewable_shortfall_BUS1_MG-BUS2_MG__from__renewable_shortfall_BUS14_MG-BUS1_MG-BUS2_MG/repeat_000/response.json,results/phase3/cmpo_v2/qci/pglib_case14_ieee__renewable_shortfall_BUS1_MG-BUS2_MG__from__renewable_shortfall_BUS14_MG-BUS1_MG-BUS2_MG/repeat_000/request.json,6a58341508442f441bbb1894,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],30,0,0,0,3960,1441,2519,0,False,False,False,0.0,421.0340271,False,874,25000.0,1.58e-06,15822784810.126583
results/phase3/cmpo_v2/qci/pglib_case14_ieee__renewable_shortfall_BUS1_MG__from__renewable_shortfall_BUS14_MG-BUS1_MG-BUS2_MG/repeat_000/response.json,results/phase3/cmpo_v2/qci/pglib_case14_ieee__renewable_shortfall_BUS1_MG__from__renewable_shortfall_BUS14_MG-BUS1_MG-BUS2_MG/repeat_000/request.json,6a58341508442f441bbb1895,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],30,0,0,0,1980,647,1333,0,False,False,False,0.0,815.7189941,False,437,25000.0,1.58e-06,15822784810.126583
results/phase3/cmpo_v2/qci/pglib_case14_ieee__renewable_shortfall_BUS2_MG__from__renewable_shortfall_BUS14_MG-BUS1_MG-BUS2_MG/repeat_000/response.json,results/phase3/cmpo_v2/qci/pglib_case14_ieee__renewable_shortfall_BUS2_MG__from__renewable_shortfall_BUS14_MG-BUS1_MG-BUS2_MG/repeat_000/request.json,6a58341e08442f441bbb1896,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],30,0,0,0,1980,930,1050,0,False,False,False,0.0,857.5496216,False,437,25000.0,1.66e-06,15060240963.855421
results/phase3/cmpo_v2/qci/pglib_case14_ieee__renewable_shortfall_BUS3_MG-BUS4_MG__from__renewable_shortfall_BUS3_MG-BUS4_MG-BUS9_MG/repeat_000/response.json,results/phase3/cmpo_v2/qci/pglib_case14_ieee__renewable_shortfall_BUS3_MG-BUS4_MG__from__renewable_shortfall_BUS3_MG-BUS4_MG-BUS9_MG/repeat_000/request.json,6a58341e08442f441bbb1897,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],30,0,0,0,3960,1441,2519,0,False,False,False,0.0,561.1160278,False,874,25000.0,1.5e-06,16666666666.666666
results/phase3/cmpo_v2/qci/pglib_case14_ieee__renewable_shortfall_BUS3_MG__from__renewable_shortfall_BUS3_MG-BUS4_MG-BUS9_MG/repeat_000/response.json,results/phase3/cmpo_v2/qci/pglib_case14_ieee__renewable_shortfall_BUS3_MG__from__renewable_shortfall_BUS3_MG-BUS4_MG-BUS9_MG/repeat_000/request.json,6a58372d08442f441bbb1899,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],30,0,0,0,1980,984,996,0,False,False,False,0.0,973.2133179,False,437,25000.0,1.74e-06,14367816091.954023
results/phase3/cmpo_v2/qci/pglib_case14_ieee__renewable_shortfall_BUS4_MG-BUS9_MG__from__renewable_shortfall_BUS3_MG-BUS4_MG-BUS9_MG/repeat_000/response.json,results/phase3/cmpo_v2/qci/pglib_case14_ieee__renewable_shortfall_BUS4_MG-BUS9_MG__from__renewable_shortfall_BUS3_MG-BUS4_MG-BUS9_MG/repeat_000/request.json,6a58372d08442f441bbb189a,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],30,0,0,0,3960,1442,2518,0,False,False,False,0.0,498.8511047,False,874,25000.0,1.5e-06,16666666666.666666
results/phase3/cmpo_v2/qci/pglib_case14_ieee__renewable_shortfall_BUS4_MG__from__renewable_shortfall_BUS3_MG-BUS4_MG-BUS9_MG/repeat_000/response.json,results/phase3/cmpo_v2/qci/pglib_case14_ieee__renewable_shortfall_BUS4_MG__from__renewable_shortfall_BUS3_MG-BUS4_MG-BUS9_MG/repeat_000/request.json,6a583b1b08442f441bbb189c,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],30,0,0,0,1980,1008,972,0,False,False,False,0.0,801.6201782,False,437,25000.0,1.5e-06,16666666666.666666
results/phase3/cmpo_v2/qci/pglib_case14_ieee__renewable_shortfall_BUS9_MG__from__renewable_shortfall_BUS3_MG-BUS4_MG-BUS9_MG/repeat_000/response.json,results/phase3/cmpo_v2/qci/pglib_case14_ieee__renewable_shortfall_BUS9_MG__from__renewable_shortfall_BUS3_MG-BUS4_MG-BUS9_MG/repeat_000/request.json,6a583e8a08442f441bbb18b6,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],30,0,0,0,1980,1120,860,0,False,False,False,0.0,966.7613525,False,437,25000.0,1.5e-06,16666666666.666666
results/phase3/cmpo_v2/qci/pglib_case14_ieee__storm_forced_islanding_BUS14_MG-BUS1_MG__from__storm_forced_islanding_BUS14_MG-BUS1_MG-BUS2_MG/repeat_000/response.json,results/phase3/cmpo_v2/qci/pglib_case14_ieee__storm_forced_islanding_BUS14_MG-BUS1_MG__from__storm_forced_islanding_BUS14_MG-BUS1_MG-BUS2_MG/repeat_000/request.json,6a583e8a08442f441bbb18b7,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],30,0,0,0,3960,1944,2016,0,False,False,False,0.0,657.725769,False,898,25000.0,1.5e-06,16666666666.666666
results/phase3/cmpo_v2/qci/pglib_case14_ieee__storm_forced_islanding_BUS14_MG__from__storm_forced_islanding_BUS14_MG-BUS1_MG-BUS2_MG/repeat_000/response.json,results/phase3/cmpo_v2/qci/pglib_case14_ieee__storm_forced_islanding_BUS14_MG__from__storm_forced_islanding_BUS14_MG-BUS1_MG-BUS2_MG/repeat_000/request.json,6a583e8b08442f441bbb18b9,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],30,0,0,0,1980,218,1762,0,False,False,False,0.0,1247.7679443,False,449,25000.0,1.5e-06,16666666666.666666
results/phase3/cmpo_v2/qci/pglib_case14_ieee__storm_forced_islanding_BUS1_MG-BUS2_MG__from__storm_forced_islanding_BUS14_MG-BUS1_MG-BUS2_MG/repeat_000/response.json,results/phase3/cmpo_v2/qci/pglib_case14_ieee__storm_forced_islanding_BUS1_MG-BUS2_MG__from__storm_forced_islanding_BUS14_MG-BUS1_MG-BUS2_MG/repeat_000/request.json,6a583e8b08442f441bbb18b8,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],30,0,0,0,3960,1681,2279,0,False,False,False,0.0,630.2088013,False,898,25000.0,1.58e-06,15822784810.126583
results/phase3/cmpo_v2/qci/pglib_case14_ieee__storm_forced_islanding_BUS1_MG__from__storm_forced_islanding_BUS14_MG-BUS1_MG-BUS2_MG/repeat_000/response.json,results/phase3/cmpo_v2/qci/pglib_case14_ieee__storm_forced_islanding_BUS1_MG__from__storm_forced_islanding_BUS14_MG-BUS1_MG-BUS2_MG/repeat_000/request.json,6a583e8e08442f441bbb18ba,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],30,0,0,0,1980,394,1586,0,False,False,False,0.0,1228.9345703,False,449,25000.0,1.58e-06,15822784810.126583
results/phase3/cmpo_v2/qci/pglib_case14_ieee__storm_forced_islanding_BUS2_MG__from__storm_forced_islanding_BUS14_MG-BUS1_MG-BUS2_MG/repeat_000/response.json,results/phase3/cmpo_v2/qci/pglib_case14_ieee__storm_forced_islanding_BUS2_MG__from__storm_forced_islanding_BUS14_MG-BUS1_MG-BUS2_MG/repeat_000/request.json,6a583e8f08442f441bbb18bb,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],30,0,0,0,1980,286,1694,0,False,False,False,0.0,1356.6514893,False,449,25000.0,1.66e-06,15060240963.855421
results/phase3/cmpo_v2/qci/pglib_case14_ieee__storm_forced_islanding_BUS3_MG-BUS4_MG__from__storm_forced_islanding_BUS3_MG-BUS4_MG-BUS9_MG/repeat_000/response.json,results/phase3/cmpo_v2/qci/pglib_case14_ieee__storm_forced_islanding_BUS3_MG-BUS4_MG__from__storm_forced_islanding_BUS3_MG-BUS4_MG-BUS9_MG/repeat_000/request.json,6a5842c708442f441bbb18c0,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],30,0,0,0,3960,2018,1942,0,False,False,False,0.0,491.3971863,False,898,25000.0,1.5e-06,16666666666.666666
results/phase3/cmpo_v2/qci/pglib_case14_ieee__storm_forced_islanding_BUS3_MG__from__storm_forced_islanding_BUS3_MG-BUS4_MG-BUS9_MG/repeat_000/response.json,results/phase3/cmpo_v2/qci/pglib_case14_ieee__storm_forced_islanding_BUS3_MG__from__storm_forced_islanding_BUS3_MG-BUS4_MG-BUS9_MG/repeat_000/request.json,6a5842c708442f441bbb18bf,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],30,0,0,0,1980,208,1772,0,False,False,False,0.0,1099.8469238,False,449,25000.0,1.74e-06,14367816091.954023
results/phase3/cmpo_v2/qci/pglib_case14_ieee__storm_forced_islanding_BUS4_MG-BUS9_MG__from__storm_forced_islanding_BUS3_MG-BUS4_MG-BUS9_MG/repeat_000/response.json,results/phase3/cmpo_v2/qci/pglib_case14_ieee__storm_forced_islanding_BUS4_MG-BUS9_MG__from__storm_forced_islanding_BUS3_MG-BUS4_MG-BUS9_MG/repeat_000/request.json,6a5842c708442f441bbb18c1,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],30,0,0,0,3960,2129,1831,0,False,False,False,0.0,611.388916,False,898,25000.0,1.5e-06,16666666666.666666
results/phase3/cmpo_v2/qci/pglib_case14_ieee__storm_forced_islanding_BUS4_MG__from__storm_forced_islanding_BUS3_MG-BUS4_MG-BUS9_MG/repeat_000/response.json,results/phase3/cmpo_v2/qci/pglib_case14_ieee__storm_forced_islanding_BUS4_MG__from__storm_forced_islanding_BUS3_MG-BUS4_MG-BUS9_MG/repeat_000/request.json,6a5842c708442f441bbb18c2,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],30,0,0,0,1980,175,1805,0,False,False,False,0.0,1247.5003662,False,449,25000.0,1.5e-06,16666666666.666666
results/phase3/cmpo_v2/qci/pglib_case14_ieee__storm_forced_islanding_BUS9_MG__from__storm_forced_islanding_BUS3_MG-BUS4_MG-BUS9_MG/repeat_000/response.json,results/phase3/cmpo_v2/qci/pglib_case14_ieee__storm_forced_islanding_BUS9_MG__from__storm_forced_islanding_BUS3_MG-BUS4_MG-BUS9_MG/repeat_000/request.json,6a58eac808442f441bbb1b36,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],30,0,0,0,1980,245,1735,0,False,False,False,0.0,1288.8388672,False,449,25000.0,1.5e-06,16666666666.666666
results/phase3/cmpo_v2/qci/pglib_case30_ieee__demand_surge_BUS12_MG__from__demand_surge_BUS12_MG/repeat_000/response.json,results/phase3/cmpo_v2/qci/pglib_case30_ieee__demand_surge_BUS12_MG__from__demand_surge_BUS12_MG/repeat_000/request.json,6a58466f08442f441bbb18c5,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],30,0,0,0,1980,729,1251,0,False,False,False,0.0,733.1124878,False,437,25000.0,1.5e-06,16666666666.666666
results/phase3/cmpo_v2/qci/pglib_case30_ieee__demand_surge_BUS1_MG-BUS2_MG__from__demand_surge_BUS1_MG-BUS2_MG-BUS30_MG/repeat_000/response.json,results/phase3/cmpo_v2/qci/pglib_case30_ieee__demand_surge_BUS1_MG-BUS2_MG__from__demand_surge_BUS1_MG-BUS2_MG-BUS30_MG/repeat_000/request.json,6a58466f08442f441bbb18c7,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],30,0,0,0,3960,1261,2699,0,False,False,False,0.0,379.2931519,False,874,25000.0,1.58e-06,15822784810.126583
results/phase3/cmpo_v2/qci/pglib_case30_ieee__demand_surge_BUS1_MG__from__demand_surge_BUS1_MG-BUS2_MG-BUS30_MG/repeat_000/response.json,results/phase3/cmpo_v2/qci/pglib_case30_ieee__demand_surge_BUS1_MG__from__demand_surge_BUS1_MG-BUS2_MG-BUS30_MG/repeat_000/request.json,6a58466f08442f441bbb18c6,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],30,0,0,0,1980,481,1499,0,False,False,False,0.0,635.2709351,False,437,25000.0,1.58e-06,15822784810.126583
results/phase3/cmpo_v2/qci/pglib_case30_ieee__demand_surge_BUS2_MG-BUS30_MG__from__demand_surge_BUS1_MG-BUS2_MG-BUS30_MG/repeat_000/response.json,results/phase3/cmpo_v2/qci/pglib_case30_ieee__demand_surge_BUS2_MG-BUS30_MG__from__demand_surge_BUS1_MG-BUS2_MG-BUS30_MG/repeat_000/request.json,6a58467808442f441bbb18c8,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],30,0,0,0,3960,1441,2519,0,False,False,False,0.0,376.1395874,False,874,25000.0,1.5e-06,16666666666.666666
results/phase3/cmpo_v2/qci/pglib_case30_ieee__demand_surge_BUS2_MG-BUS5_MG__from__demand_surge_BUS2_MG-BUS5_MG-BUS7_MG/repeat_000/response.json,results/phase3/cmpo_v2/qci/pglib_case30_ieee__demand_surge_BUS2_MG-BUS5_MG__from__demand_surge_BUS2_MG-BUS5_MG-BUS7_MG/repeat_000/request.json,6a58467e08442f441bbb18c9,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],30,0,0,0,3960,1267,2693,0,False,False,False,0.0,458.4050598,False,874,25000.0,1.66e-06,15060240963.855421
results/phase3/cmpo_v2/qci/pglib_case30_ieee__demand_surge_BUS2_MG__from__demand_surge_BUS1_MG-BUS2_MG-BUS30_MG/repeat_000/response.json,results/phase3/cmpo_v2/qci/pglib_case30_ieee__demand_surge_BUS2_MG__from__demand_surge_BUS1_MG-BUS2_MG-BUS30_MG/repeat_000/request.json,6a58468a08442f441bbb18ca,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],30,0,0,0,1980,645,1335,0,False,False,False,0.0,669.5595093,False,437,25000.0,1.66e-06,15060240963.855421
results/phase3/cmpo_v2/qci/pglib_case30_ieee__demand_surge_BUS2_MG__from__demand_surge_BUS2_MG-BUS5_MG-BUS7_MG/repeat_000/response.json,results/phase3/cmpo_v2/qci/pglib_case30_ieee__demand_surge_BUS2_MG__from__demand_surge_BUS2_MG-BUS5_MG-BUS7_MG/repeat_000/request.json,6a58485108442f441bbb18ce,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],30,0,0,0,1980,1141,839,0,False,False,False,0.0,642.5463867,False,437,25000.0,1.66e-06,15060240963.855421
results/phase3/cmpo_v2/qci/pglib_case30_ieee__demand_surge_BUS30_MG__from__demand_surge_BUS1_MG-BUS2_MG-BUS30_MG/repeat_000/response.json,results/phase3/cmpo_v2/qci/pglib_case30_ieee__demand_surge_BUS30_MG__from__demand_surge_BUS1_MG-BUS2_MG-BUS30_MG/repeat_000/request.json,6a58485108442f441bbb18cd,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],30,0,0,0,1980,903,1077,0,False,False,False,0.0,672.880249,False,437,25000.0,1.5e-06,16666666666.666666
