portfolio_signature,selected_asset_keys,upgrade_cost,budget,generation_method,candidate_provenance_sources,recourse_evaluated,old_proxy_label_used,ieee123_opendss::100::bess,ieee123_opendss::100::dispatchable_generation,ieee123_opendss::100::pv,ieee123_opendss::113::bess,ieee123_opendss::113::dispatchable_generation,ieee123_opendss::113::pv,ieee123_opendss::16::bess,ieee123_opendss::16::dispatchable_generation,ieee123_opendss::16::pv,ieee123_opendss::28::bess,ieee123_opendss::28::dispatchable_generation,ieee123_opendss::28::pv,ieee123_opendss::48::bess,ieee123_opendss::48::dispatchable_generation,ieee123_opendss::48::pv,ieee123_opendss::65::bess,ieee123_opendss::65::dispatchable_generation,ieee123_opendss::65::pv,ieee123_opendss::69::bess,ieee123_opendss::69::dispatchable_generation,ieee123_opendss::69::pv,ieee123_opendss::6::bess,ieee123_opendss::6::dispatchable_generation,ieee123_opendss::6::pv,ieee123_opendss::73::bess,ieee123_opendss::73::dispatchable_generation,ieee123_opendss::73::pv,ieee123_opendss::76::bess,ieee123_opendss::76::dispatchable_generation,ieee123_opendss::76::pv,ieee123_opendss::87::bess,ieee123_opendss::87::dispatchable_generation,ieee123_opendss::87::pv
16887297083c86ea4b36,"[""ieee123_opendss::100::pv"", ""ieee123_opendss::113::bess"", ""ieee123_opendss::16::bess"", ""ieee123_opendss::28::bess"", ""ieee123_opendss::48::pv"", ""ieee123_opendss::65::pv"", ""ieee123_opendss::69::pv"", ""ieee123_opendss::6::pv"", ""ieee123_opendss::73::bess"", ""ieee123_opendss::76::pv"", ""ieee123_opendss::87::dispatchable_generation""]",2699303.610722134,5149457.112497372,historical_qci_projected_examples,"[""historical_qci_projected_examples""]",False,False,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0
169f6d4555452cd1e025,"[""ieee123_opendss::100::dispatchable_generation"", ""ieee123_opendss::113::dispatchable_generation"", ""ieee123_opendss::16::pv"", ""ieee123_opendss::28::pv"", ""ieee123_opendss::48::bess"", ""ieee123_opendss::65::dispatchable_generation"", ""ieee123_opendss::69::dispatchable_generation"", ""ieee123_opendss::6::dispatchable_generation"", ""ieee123_opendss::73::bess"", ""ieee123_opendss::76::dispatchable_generation"", ""ieee123_opendss::87::dispatchable_generation""]",2552655.6407100954,5602175.318543635,historical_qci_projected_examples,"[""historical_qci_projected_examples""]",False,False,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0
173d8455c14263d1ab2e,"[""ieee123_opendss::100::bess"", ""ieee123_opendss::113::dispatchable_generation"", ""ieee123_opendss::16::bess"", ""ieee123_opendss::28::dispatchable_generation"", ""ieee123_opendss::48::dispatchable_generation"", ""ieee123_opendss::65::bess"", ""ieee123_opendss::69::bess"", ""ieee123_opendss::6::dispatchable_generation"", ""ieee123_opendss::73::bess"", ""ieee123_opendss::76::pv"", ""ieee123_opendss::87::bess""]",2771391.6520828954,5602175.318543635,historical_qci_projected_examples,"[""historical_qci_projected_examples""]",False,False,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0
1750ab4e03cf5f6164b0,"[""ieee123_opendss::100::dispatchable_generation"", ""ieee123_opendss::113::pv"", ""ieee123_opendss::16::bess"", ""ieee123_opendss::28::pv"", ""ieee123_opendss::48::pv"", ""ieee123_opendss::65::dispatchable_generation"", ""ieee123_opendss::69::dispatchable_generation"", ""ieee123_opendss::6::bess"", ""ieee123_opendss::73::dispatchable_generation"", ""ieee123_opendss::76::bess"", ""ieee123_opendss::87::bess""]",2644736.223325562,5602175.318543635,historical_qci_projected_examples,"[""historical_qci_projected_examples""]",False,False,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0
1971387031265ce8dbd5,"[""ieee123_opendss::100::pv"", ""ieee123_opendss::113::dispatchable_generation"", ""ieee123_opendss::16::dispatchable_generation"", ""ieee123_opendss::28::pv"", ""ieee123_opendss::48::dispatchable_generation"", ""ieee123_opendss::65::dispatchable_generation"", ""ieee123_opendss::69::dispatchable_generation"", ""ieee123_opendss::6::pv"", ""ieee123_opendss::73::dispatchable_generation"", ""ieee123_opendss::76::dispatchable_generation"", ""ieee123_opendss::87::dispatchable_generation""]",2108891.461065143,2114027.8922130284,historical_qci_projected_examples,"[""historical_qci_projected_examples""]",False,False,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
19d3af8a1dbb7db60782,"[""ieee123_opendss::100::pv"", ""ieee123_opendss::113::dispatchable_generation"", ""ieee123_opendss::16::bess"", ""ieee123_opendss::28::dispatchable_generation"", ""ieee123_opendss::48::bess"", ""ieee123_opendss::65::pv"", ""ieee123_opendss::69::pv"", ""ieee123_opendss::6::dispatchable_generation"", ""ieee123_opendss::73::bess"", ""ieee123_opendss::76::bess"", ""ieee123_opendss::87::dispatchable_generation""]",2946360.283810743,3097978.598769372,historical_qci_projected_examples,"[""historical_qci_projected_examples""]",False,False,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0
1a096b12ef077e4cf7cf,"[""ieee123_opendss::100::dispatchable_generation"", ""ieee123_opendss::113::bess"", ""ieee123_opendss::16::bess"", ""ieee123_opendss::28::bess"", ""ieee123_opendss::48::bess"", ""ieee123_opendss::65::dispatchable_generation"", ""ieee123_opendss::69::dispatchable_generation"", ""ieee123_opendss::6::dispatchable_generation"", ""ieee123_opendss::73::bess"", ""ieee123_opendss::76::dispatchable_generation"", ""ieee123_opendss::87::bess""]",2811617.6,5149457.112497372,historical_qci_projected_examples,"[""historical_qci_projected_examples""]",False,False,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0
1a31ebbedf7aa857773a,"[""ieee123_opendss::100::pv"", ""ieee123_opendss::113::bess"", ""ieee123_opendss::16::bess"", ""ieee123_opendss::28::bess"", ""ieee123_opendss::48::pv"", ""ieee123_opendss::65::pv"", ""ieee123_opendss::69::bess"", ""ieee123_opendss::6::pv"", ""ieee123_opendss::73::dispatchable_generation"", ""ieee123_opendss::76::bess"", ""ieee123_opendss::87::dispatchable_generation""]",2828194.538284191,5149457.112497372,historical_qci_projected_examples,"[""historical_qci_projected_examples""]",False,False,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0
1a957b62876804a956f7,"[""ieee123_opendss::100::dispatchable_generation"", ""ieee123_opendss::113::dispatchable_generation"", ""ieee123_opendss::16::dispatchable_generation"", ""ieee123_opendss::28::bess"", ""ieee123_opendss::48::dispatchable_generation"", ""ieee123_opendss::65::dispatchable_generation"", ""ieee123_opendss::69::pv"", ""ieee123_opendss::6::bess"", ""ieee123_opendss::73::pv"", ""ieee123_opendss::76::dispatchable_generation"", ""ieee123_opendss::87::pv""]",2260953.0251361527,5149457.112497372,historical_qci_projected_examples,"[""historical_qci_projected_examples""]",False,False,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1
1be4d1ea655bc7a613d5,"[""ieee123_opendss::100::pv"", ""ieee123_opendss::113::bess"", ""ieee123_opendss::16::bess"", ""ieee123_opendss::28::dispatchable_generation"", ""ieee123_opendss::48::pv"", ""ieee123_opendss::65::bess"", ""ieee123_opendss::69::pv"", ""ieee123_opendss::6::bess"", ""ieee123_opendss::73::pv"", ""ieee123_opendss::76::pv"", ""ieee123_opendss::87::bess""]",2811805.223905524,4532906.712497371,historical_qci_projected_examples,"[""historical_qci_projected_examples""]",False,False,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0
1d7eb518c6597c510a21,"[""ieee123_opendss::100::dispatchable_generation"", ""ieee123_opendss::113::pv"", ""ieee123_opendss::16::bess"", ""ieee123_opendss::28::bess"", ""ieee123_opendss::48::pv"", ""ieee123_opendss::65::dispatchable_generation"", ""ieee123_opendss::69::bess"", ""ieee123_opendss::6::bess"", ""ieee123_opendss::73::dispatchable_generation"", ""ieee123_opendss::76::dispatchable_generation"", ""ieee123_opendss::87::dispatchable_generation""]",2462973.2388995048,4532906.712497371,historical_qci_projected_examples,"[""historical_qci_projected_examples""]",False,False,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
1da41007bbd5feb92d13,"[""ieee123_opendss::100::dispatchable_generation"", ""ieee123_opendss::113::bess"", ""ieee123_opendss::16::pv"", ""ieee123_opendss::28::pv"", ""ieee123_opendss::48::bess"", ""ieee123_opendss::65::dispatchable_generation"", ""ieee123_opendss::69::bess"", ""ieee123_opendss::6::pv"", ""ieee123_opendss::73::pv"", ""ieee123_opendss::76::dispatchable_generation"", ""ieee123_opendss::87::dispatchable_generation""]",2647750.517349181,4532906.712497371,historical_qci_projected_examples,"[""historical_qci_projected_examples""]",False,False,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0
1f54352ec1ef8825dc38,"[""ieee123_opendss::100::dispatchable_generation"", ""ieee123_opendss::113::dispatchable_generation"", ""ieee123_opendss::16::bess"", ""ieee123_opendss::28::dispatchable_generation"", ""ieee123_opendss::48::dispatchable_generation"", ""ieee123_opendss::65::bess"", ""ieee123_opendss::69::bess"", ""ieee123_opendss::6::pv"", ""ieee123_opendss::73::bess"", ""ieee123_opendss::76::pv"", ""ieee123_opendss::87::dispatchable_generation""]",2607173.144295924,5149457.112497372,historical_qci_projected_examples,"[""historical_qci_projected_examples""]",False,False,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0
20625701ff74eded20e7,"[""ieee123_opendss::100::pv"", ""ieee123_opendss::113::pv"", ""ieee123_opendss::16::bess"", ""ieee123_opendss::28::bess"", ""ieee123_opendss::48::dispatchable_generation"", ""ieee123_opendss::65::dispatchable_generation"", ""ieee123_opendss::69::bess"", ""ieee123_opendss::6::pv"", ""ieee123_opendss::73::bess"", ""ieee123_opendss::76::dispatchable_generation"", ""ieee123_opendss::87::dispatchable_generation""]",2441497.932923124,4532906.712497371,historical_qci_projected_examples,"[""historical_qci_projected_examples""]",False,False,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0
207a2dabff612d672f8c,"[""ieee123_opendss::100::pv"", ""ieee123_opendss::113::dispatchable_generation"", ""ieee123_opendss::16::pv"", ""ieee123_opendss::28::dispatchable_generation"", ""ieee123_opendss::48::dispatchable_generation"", ""ieee123_opendss::65::bess"", ""ieee123_opendss::69::pv"", ""ieee123_opendss::6::dispatchable_generation"", ""ieee123_opendss::73::dispatchable_generation"", ""ieee123_opendss::76::dispatchable_generation"", ""ieee123_opendss::87::dispatchable_generation""]",2345624.261065143,5602175.318543635,historical_qci_projected_examples,"[""historical_qci_projected_examples""]",False,False,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
209461d48dc11036fe57,"[""ieee123_opendss::100::dispatchable_generation"", ""ieee123_opendss::113::pv"", ""ieee123_opendss::16::dispatchable_generation"", ""ieee123_opendss::28::bess"", ""ieee123_opendss::48::dispatchable_generation"", ""ieee123_opendss::65::bess"", ""ieee123_opendss::69::dispatchable_generation"", ""ieee123_opendss::6::pv"", ""ieee123_opendss::73::bess"", ""ieee123_opendss::76::dispatchable_generation"", ""ieee123_opendss::87::dispatchable_generation""]",2500549.348497066,5149457.112497372,historical_qci_projected_examples,"[""historical_qci_projected_examples""]",False,False,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0
20c2cfd51f2712575f87,"[""ieee123_opendss::100::dispatchable_generation"", ""ieee123_opendss::113::dispatchable_generation"", ""ieee123_opendss::16::pv"", ""ieee123_opendss::28::dispatchable_generation"", ""ieee123_opendss::48::dispatchable_generation"", ""ieee123_opendss::65::dispatchable_generation"", ""ieee123_opendss::69::pv"", ""ieee123_opendss::6::dispatchable_generation"", ""ieee123_opendss::73::dispatchable_generation"", ""ieee123_opendss::76::dispatchable_generation"", ""ieee123_opendss::87::pv""]",2103767.4969941336,2114027.8922130284,historical_qci_projected_examples,"[""historical_qci_projected_examples""]",False,False,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1
217e2fecc1f91461042d,"[""ieee123_opendss::100::dispatchable_generation"", ""ieee123_opendss::113::bess"", ""ieee123_opendss::16::bess"", ""ieee123_opendss::28::dispatchable_generation"", ""ieee123_opendss::48::bess"", ""ieee123_opendss::65::dispatchable_generation"", ""ieee123_opendss::69::dispatchable_generation"", ""ieee123_opendss::6::dispatchable_generation"", ""ieee123_opendss::73::dispatchable_generation"", ""ieee123_opendss::76::bess"", ""ieee123_opendss::87::bess""]",2864678.4,5149457.112497372,historical_qci_projected_examples,"[""historical_qci_projected_examples""]",False,False,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0
2192c34b5a5cea6b64bc,"[""ieee123_opendss::100::pv"", ""ieee123_opendss::113::dispatchable_generation"", ""ieee123_opendss::16::dispatchable_generation"", ""ieee123_opendss::28::dispatchable_generation"", ""ieee123_opendss::48::dispatchable_generation"", ""ieee123_opendss::65::dispatchable_generation"", ""ieee123_opendss::69::dispatchable_generation"", ""ieee123_opendss::6::pv"", ""ieee123_opendss::73::dispatchable_generation"", ""ieee123_opendss::76::dispatchable_generation"", ""ieee123_opendss::87::pv""]",2103767.4969941336,2114027.8922130284,historical_qci_projected_examples,"[""historical_qci_projected_examples""]",False,False,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
22a1aa4a77c75baf1b5b,"[""ieee123_opendss::100::dispatchable_generation"", ""ieee123_opendss::113::pv"", ""ieee123_opendss::16::dispatchable_generation"", ""ieee123_opendss::28::dispatchable_generation"", ""ieee123_opendss::48::dispatchable_generation"", ""ieee123_opendss::65::dispatchable_generation"", ""ieee123_opendss::69::dispatchable_generation"", ""ieee123_opendss::6::dispatchable_generation"", ""ieee123_opendss::73::dispatchable_generation"", ""ieee123_opendss::76::dispatchable_generation"", ""ieee123_opendss::87::dispatchable_generation""]",2052527.8562840384,2114027.8922130284,historical_qci_projected_examples,"[""historical_qci_projected_examples""]",False,False,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
2312931a73fe1279b8ff,"[""ieee123_opendss::100::pv"", ""ieee123_opendss::113::pv"", ""ieee123_opendss::16::pv"", ""ieee123_opendss::28::dispatchable_generation"", ""ieee123_opendss::48::bess"", ""ieee123_opendss::65::bess"", ""ieee123_opendss::69::pv"", ""ieee123_opendss::6::bess"", ""ieee123_opendss::73::pv"", ""ieee123_opendss::76::pv"", ""ieee123_opendss::87::pv""]",2921028.974213181,4532906.712497371,historical_qci_projected_examples,"[""historical_qci_projected_examples""]",False,False,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1
23bc04264af46ebc2ed1,"[""ieee123_opendss::100::bess"", ""ieee123_opendss::113::pv"", ""ieee123_opendss::16::bess"", ""ieee123_opendss::28::pv"", ""ieee123_opendss::48::pv"", ""ieee123_opendss::65::dispatchable_generation"", ""ieee123_opendss::69::bess"", ""ieee123_opendss::6::pv"", ""ieee123_opendss::73::bess"", ""ieee123_opendss::76::dispatchable_generation"", ""ieee123_opendss::87::dispatchable_generation""]",2558068.1155385906,4532906.712497371,historical_qci_projected_examples,"[""historical_qci_projected_examples""]",False,False,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0
23fb0d03582764dadb55,"[""ieee123_opendss::100::pv"", ""ieee123_opendss::113::bess"", ""ieee123_opendss::16::dispatchable_generation"", ""ieee123_opendss::28::pv"", ""ieee123_opendss::48::dispatchable_generation"", ""ieee123_opendss::65::bess"", ""ieee123_opendss::69::dispatchable_generation"", ""ieee123_opendss::6::pv"", ""ieee123_opendss::73::pv"", ""ieee123_opendss::76::dispatchable_generation"", ""ieee123_opendss::87::pv""]",2467293.465846248,5149457.112497372,historical_qci_projected_examples,"[""historical_qci_projected_examples""]",False,False,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1
240a3649a3497ad422c5,"[""ieee123_opendss::100::pv"", ""ieee123_opendss::113::pv"", ""ieee123_opendss::16::pv"", ""ieee123_opendss::28::dispatchable_generation"", ""ieee123_opendss::48::dispatchable_generation"", ""ieee123_opendss::65::dispatchable_generation"", ""ieee123_opendss::69::pv"", ""ieee123_opendss::6::dispatchable_generation"", ""ieee123_opendss::73::bess"", ""ieee123_opendss::76::pv"", ""ieee123_opendss::87::dispatchable_generation""]",2305486.1694320766,5602175.318543635,historical_qci_projected_examples,"[""historical_qci_projected_examples""]",False,False,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0
24b965c440091a1f2e85,"[""ieee123_opendss::100::dispatchable_generation"", ""ieee123_opendss::113::pv"", ""ieee123_opendss::16::dispatchable_generation"", ""ieee123_opendss::28::dispatchable_generation"", ""ieee123_opendss::48::bess"", ""ieee123_opendss::65::bess"", ""ieee123_opendss::69::dispatchable_generation"", ""ieee123_opendss::6::dispatchable_generation"", ""ieee123_opendss::73::pv"", ""ieee123_opendss::76::pv"", ""ieee123_opendss::87::bess""]",2851202.4927929905,4532906.712497371,historical_qci_projected_examples,"[""historical_qci_projected_examples""]",False,False,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0
24fc8e261683828421c0,"[""ieee123_opendss::100::dispatchable_generation"", ""ieee123_opendss::113::pv"", ""ieee123_opendss::16::dispatchable_generation"", ""ieee123_opendss::28::bess"", ""ieee123_opendss::48::bess"", ""ieee123_opendss::65::dispatchable_generation"", ""ieee123_opendss::69::bess"", ""ieee123_opendss::6::dispatchable_generation"", ""ieee123_opendss::73::bess"", ""ieee123_opendss::76::bess"", ""ieee123_opendss::87::bess""]",3032111.856284038,5602175.318543635,historical_qci_projected_examples,"[""historical_qci_projected_examples""]",False,False,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0
253179ff12bf13a6e240,"[""ieee123_opendss::100::dispatchable_generation"", ""ieee123_opendss::113::dispatchable_generation"", ""ieee123_opendss::16::dispatchable_generation"", ""ieee123_opendss::28::dispatchable_generation"", ""ieee123_opendss::48::dispatchable_generation"", ""ieee123_opendss::65::pv"", ""ieee123_opendss::69::pv"", ""ieee123_opendss::6::dispatchable_generation"", ""ieee123_opendss::73::bess"", ""ieee123_opendss::76::pv"", ""ieee123_opendss::87::dispatchable_generation""]",2308048.1514675813,5149457.112497372,historical_qci_projected_examples,"[""historical_qci_projected_examples""]",False,False,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0
265f0ccd6fec9d2c7388,"[""ieee123_opendss::100::bess"", ""ieee123_opendss::113::pv"", ""ieee123_opendss::16::bess"", ""ieee123_opendss::28::pv"", ""ieee123_opendss::48::pv"", ""ieee123_opendss::65::pv"", ""ieee123_opendss::69::pv"", ""ieee123_opendss::6::dispatchable_generation"", ""ieee123_opendss::73::dispatchable_generation"", ""ieee123_opendss::76::pv"", ""ieee123_opendss::87::bess""]",2622795.574793143,5149457.112497372,historical_qci_projected_examples,"[""historical_qci_projected_examples""]",False,False,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0
2668b7a0491c034b00d2,"[""ieee123_opendss::100::dispatchable_generation"", ""ieee123_opendss::113::bess"", ""ieee123_opendss::16::dispatchable_generation"", ""ieee123_opendss::28::dispatchable_generation"", ""ieee123_opendss::48::bess"", ""ieee123_opendss::65::pv"", ""ieee123_opendss::69::pv"", ""ieee123_opendss::6::pv"", ""ieee123_opendss::73::bess"", ""ieee123_opendss::76::dispatchable_generation"", ""ieee123_opendss::87::bess""]",2763642.791597714,5149457.112497372,historical_qci_projected_examples,"[""historical_qci_projected_examples""]",False,False,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0
26b4541741ba2af4d4d8,"[""ieee123_opendss::100::bess"", ""ieee123_opendss::113::dispatchable_generation"", ""ieee123_opendss::16::pv"", ""ieee123_opendss::28::dispatchable_generation"", ""ieee123_opendss::48::dispatchable_generation"", ""ieee123_opendss::65::pv"", ""ieee123_opendss::69::dispatchable_generation"", ""ieee123_opendss::6::dispatchable_generation"", ""ieee123_opendss::73::dispatchable_generation"", ""ieee123_opendss::76::dispatchable_generation"", ""ieee123_opendss::87::pv""]",2250403.555668724,3097978.598769372,historical_qci_projected_examples,"[""historical_qci_projected_examples""]",False,False,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
2773953cf42cdc8f6200,"[""ieee123_opendss::100::pv"", ""ieee123_opendss::113::dispatchable_generation"", ""ieee123_opendss::16::dispatchable_generation"", ""ieee123_opendss::28::pv"", ""ieee123_opendss::48::pv"", ""ieee123_opendss::65::dispatchable_generation"", ""ieee123_opendss::69::pv"", ""ieee123_opendss::6::dispatchable_generation"", ""ieee123_opendss::73::pv"", ""ieee123_opendss::76::pv"", ""ieee123_opendss::87::pv""]",2370213.628686629,5602175.318543635,historical_qci_projected_examples,"[""historical_qci_projected_examples""]",False,False,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
27f59b5841047cebc7a2,"[""ieee123_opendss::100::bess"", ""ieee123_opendss::113::dispatchable_generation"", ""ieee123_opendss::16::pv"", ""ieee123_opendss::28::pv"", ""ieee123_opendss::48::bess"", ""ieee123_opendss::65::dispatchable_generation"", ""ieee123_opendss::69::dispatchable_generation"", ""ieee123_opendss::6::pv"", ""ieee123_opendss::73::dispatchable_generation"", ""ieee123_opendss::76::pv"", ""ieee123_opendss::87::dispatchable_generation""]",2646167.985006019,5602175.318543635,historical_qci_projected_examples,"[""historical_qci_projected_examples""]",False,False,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
