portfolio_signature,selected_asset_keys,upgrade_cost,budget,generation_method,candidate_provenance_sources,critical_ens,total_ens,maximum_customers_unserved,critical_infrastructure_outage_hours,critical_load_served,heldout_critical_ens,heldout_total_ens,feasibility,training_scenario_count,heldout_contingency_count,patch_count,consensus_algorithm,projection,recourse_evaluator,irc_config_sha256,patch_payload_bundle_sha256,system_trace_id,consensus_trace_id,full_trace_json_written,recourse_evaluated
12582c7e59a1e3e427bc,"[""ieee123_opendss::100::pv"", ""ieee123_opendss::113::dispatchable_generation"", ""ieee123_opendss::16::dispatchable_generation"", ""ieee123_opendss::28::pv"", ""ieee123_opendss::48::dispatchable_generation"", ""ieee123_opendss::65::bess"", ""ieee123_opendss::69::dispatchable_generation"", ""ieee123_opendss::6::dispatchable_generation"", ""ieee123_opendss::73::pv"", ""ieee123_opendss::76::pv"", ""ieee123_opendss::87::dispatchable_generation""]",2439136.605361067,5149457.112497372,historical_qci_projected_examples,"[""historical_qci_projected_examples""]",351.25,786.25,0.36962750716332377,45.0,0.8101351351351351,350.0,988.0,True,8,10,12,overlap_consensus_admm,full_public_system_active_power,ieee123_global_master_shared_recourse_v2,67c71d9308eac0d2b1ff704029509bf50af21c879d12049265f34549eadab2df,cc3c8655f46a802a04bca1c9bf3df9a317fb981796e59bb292fa4b5be9888fcb,system-65bd577eb210bd3c938b,unavailable,False,True
12fab53183443eac0fed,"[""ieee123_opendss::100::dispatchable_generation"", ""ieee123_opendss::113::bess"", ""ieee123_opendss::16::bess"", ""ieee123_opendss::28::bess"", ""ieee123_opendss::48::dispatchable_generation"", ""ieee123_opendss::65::pv"", ""ieee123_opendss::69::pv"", ""ieee123_opendss::6::dispatchable_generation"", ""ieee123_opendss::73::dispatchable_generation"", ""ieee123_opendss::76::dispatchable_generation"", ""ieee123_opendss::87::bess""]",2442150.899384686,3097978.598769372,historical_qci_projected_examples,"[""historical_qci_projected_examples""]",415.0,895.0,0.28939828080229224,83.0,0.7756756756756756,495.0,1133.0,True,8,10,12,overlap_consensus_admm,full_public_system_active_power,ieee123_global_master_shared_recourse_v2,67c71d9308eac0d2b1ff704029509bf50af21c879d12049265f34549eadab2df,cc3c8655f46a802a04bca1c9bf3df9a317fb981796e59bb292fa4b5be9888fcb,system-8a1ecda0d9aef2ddd2e1,unavailable,False,True
12fe6051fdfcee83af7e,"[""ieee123_opendss::100::bess"", ""ieee123_opendss::113::pv"", ""ieee123_opendss::16::pv"", ""ieee123_opendss::28::bess"", ""ieee123_opendss::48::bess"", ""ieee123_opendss::65::pv"", ""ieee123_opendss::69::bess"", ""ieee123_opendss::6::bess"", ""ieee123_opendss::73::bess"", ""ieee123_opendss::76::pv"", ""ieee123_opendss::87::bess""]",3103005.6436806098,4532906.712497371,historical_qci_projected_examples,"[""historical_qci_projected_examples""]",880.0,1312.5,0.4785100286532951,129.0,0.5243243243243243,1190.0,1828.0,True,8,10,12,overlap_consensus_admm,full_public_system_active_power,ieee123_global_master_shared_recourse_v2,67c71d9308eac0d2b1ff704029509bf50af21c879d12049265f34549eadab2df,cc3c8655f46a802a04bca1c9bf3df9a317fb981796e59bb292fa4b5be9888fcb,system-ea74a23dcecee89bf600,unavailable,False,True
13056997f680b5513a9f,"[""ieee123_opendss::100::pv"", ""ieee123_opendss::113::dispatchable_generation"", ""ieee123_opendss::16::dispatchable_generation"", ""ieee123_opendss::28::dispatchable_generation"", ""ieee123_opendss::48::dispatchable_generation"", ""ieee123_opendss::65::dispatchable_generation"", ""ieee123_opendss::69::pv"", ""ieee123_opendss::6::pv"", ""ieee123_opendss::73::dispatchable_generation"", ""ieee123_opendss::76::dispatchable_generation"", ""ieee123_opendss::87::dispatchable_generation""]",2103767.4969941336,2114027.8922130284,historical_qci_projected_examples,"[""historical_qci_projected_examples""]",170.0,645.0,0.25644699140401145,32.0,0.9081081081081082,135.0,773.0,True,8,10,12,overlap_consensus_admm,full_public_system_active_power,ieee123_global_master_shared_recourse_v2,67c71d9308eac0d2b1ff704029509bf50af21c879d12049265f34549eadab2df,cc3c8655f46a802a04bca1c9bf3df9a317fb981796e59bb292fa4b5be9888fcb,system-3789d2cfc0635702abaf,unavailable,False,True
1480e42ab48f7c15fff7,"[""ieee123_opendss::100::pv"", ""ieee123_opendss::113::dispatchable_generation"", ""ieee123_opendss::16::pv"", ""ieee123_opendss::28::dispatchable_generation"", ""ieee123_opendss::48::bess"", ""ieee123_opendss::65::dispatchable_generation"", ""ieee123_opendss::69::pv"", ""ieee123_opendss::6::bess"", ""ieee123_opendss::73::dispatchable_generation"", ""ieee123_opendss::76::bess"", ""ieee123_opendss::87::dispatchable_generation""]",2778273.861065143,4532906.712497371,historical_qci_projected_examples,"[""historical_qci_projected_examples""]",779.375,1256.875,0.4054441260744986,73.0,0.5787162162162162,935.0,1573.0,True,8,10,12,overlap_consensus_admm,full_public_system_active_power,ieee123_global_master_shared_recourse_v2,67c71d9308eac0d2b1ff704029509bf50af21c879d12049265f34549eadab2df,cc3c8655f46a802a04bca1c9bf3df9a317fb981796e59bb292fa4b5be9888fcb,system-1ede6f7f05ddbca8d00a,unavailable,False,True
14828c50290e35cace98,"[""ieee123_opendss::100::bess"", ""ieee123_opendss::113::bess"", ""ieee123_opendss::16::dispatchable_generation"", ""ieee123_opendss::28::dispatchable_generation"", ""ieee123_opendss::48::dispatchable_generation"", ""ieee123_opendss::65::pv"", ""ieee123_opendss::69::dispatchable_generation"", ""ieee123_opendss::6::pv"", ""ieee123_opendss::73::dispatchable_generation"", ""ieee123_opendss::76::bess"", ""ieee123_opendss::87::dispatchable_generation""]",2533942.9712426667,5602175.318543635,historical_qci_projected_examples,"[""historical_qci_projected_examples""]",565.0,1040.0,0.336676217765043,72.0,0.6945945945945946,620.0,1258.0,True,8,10,12,overlap_consensus_admm,full_public_system_active_power,ieee123_global_master_shared_recourse_v2,67c71d9308eac0d2b1ff704029509bf50af21c879d12049265f34549eadab2df,cc3c8655f46a802a04bca1c9bf3df9a317fb981796e59bb292fa4b5be9888fcb,system-01c6c1065e1781aeeb71,unavailable,False,True
157e8d9c86fc0d638709,"[""ieee123_opendss::100::bess"", ""ieee123_opendss::113::bess"", ""ieee123_opendss::16::bess"", ""ieee123_opendss::28::pv"", ""ieee123_opendss::48::dispatchable_generation"", ""ieee123_opendss::65::dispatchable_generation"", ""ieee123_opendss::69::dispatchable_generation"", ""ieee123_opendss::6::dispatchable_generation"", ""ieee123_opendss::73::pv"", ""ieee123_opendss::76::dispatchable_generation"", ""ieee123_opendss::87::pv""]",2347708.989207162,5149457.112497372,historical_qci_projected_examples,"[""historical_qci_projected_examples""]",364.0625,799.0625,0.30587392550143266,73.0,0.8032094594594594,415.0,1053.0,True,8,10,12,overlap_consensus_admm,full_public_system_active_power,ieee123_global_master_shared_recourse_v2,67c71d9308eac0d2b1ff704029509bf50af21c879d12049265f34549eadab2df,cc3c8655f46a802a04bca1c9bf3df9a317fb981796e59bb292fa4b5be9888fcb,system-09b6e6e661a8c32f4767,unavailable,False,True
15d3c64ff3d4024f11d2,"[""ieee123_opendss::100::bess"", ""ieee123_opendss::113::dispatchable_generation"", ""ieee123_opendss::16::dispatchable_generation"", ""ieee123_opendss::28::pv"", ""ieee123_opendss::48::dispatchable_generation"", ""ieee123_opendss::65::dispatchable_generation"", ""ieee123_opendss::69::bess"", ""ieee123_opendss::6::pv"", ""ieee123_opendss::73::dispatchable_generation"", ""ieee123_opendss::76::pv"", ""ieee123_opendss::87::pv""]",2361498.3490770287,3097978.598769372,historical_qci_projected_examples,"[""historical_qci_projected_examples""]",338.125,768.125,0.332378223495702,62.0,0.8172297297297297,355.0,993.0,True,8,10,12,overlap_consensus_admm,full_public_system_active_power,ieee123_global_master_shared_recourse_v2,67c71d9308eac0d2b1ff704029509bf50af21c879d12049265f34549eadab2df,cc3c8655f46a802a04bca1c9bf3df9a317fb981796e59bb292fa4b5be9888fcb,system-1cc4e3681f86e4e5f543,unavailable,False,True
16887297083c86ea4b36,"[""ieee123_opendss::100::pv"", ""ieee123_opendss::113::bess"", ""ieee123_opendss::16::bess"", ""ieee123_opendss::28::bess"", ""ieee123_opendss::48::pv"", ""ieee123_opendss::65::pv"", ""ieee123_opendss::69::pv"", ""ieee123_opendss::6::pv"", ""ieee123_opendss::73::bess"", ""ieee123_opendss::76::pv"", ""ieee123_opendss::87::dispatchable_generation""]",2699303.610722134,5149457.112497372,historical_qci_projected_examples,"[""historical_qci_projected_examples""]",526.25,948.75,0.5386819484240688,92.0,0.7155405405405405,535.0,1173.0,True,8,10,12,overlap_consensus_admm,full_public_system_active_power,ieee123_global_master_shared_recourse_v2,67c71d9308eac0d2b1ff704029509bf50af21c879d12049265f34549eadab2df,cc3c8655f46a802a04bca1c9bf3df9a317fb981796e59bb292fa4b5be9888fcb,system-62d1b529be491b34d7b2,unavailable,False,True
169f6d4555452cd1e025,"[""ieee123_opendss::100::dispatchable_generation"", ""ieee123_opendss::113::dispatchable_generation"", ""ieee123_opendss::16::pv"", ""ieee123_opendss::28::pv"", ""ieee123_opendss::48::bess"", ""ieee123_opendss::65::dispatchable_generation"", ""ieee123_opendss::69::dispatchable_generation"", ""ieee123_opendss::6::dispatchable_generation"", ""ieee123_opendss::73::bess"", ""ieee123_opendss::76::dispatchable_generation"", ""ieee123_opendss::87::dispatchable_generation""]",2552655.6407100954,5602175.318543635,historical_qci_projected_examples,"[""historical_qci_projected_examples""]",519.375,996.875,0.34097421203438394,59.0,0.7192567567567567,710.0,1348.0,True,8,10,12,overlap_consensus_admm,full_public_system_active_power,ieee123_global_master_shared_recourse_v2,67c71d9308eac0d2b1ff704029509bf50af21c879d12049265f34549eadab2df,cc3c8655f46a802a04bca1c9bf3df9a317fb981796e59bb292fa4b5be9888fcb,system-bf6af72e459edea32704,unavailable,False,True
173d8455c14263d1ab2e,"[""ieee123_opendss::100::bess"", ""ieee123_opendss::113::dispatchable_generation"", ""ieee123_opendss::16::bess"", ""ieee123_opendss::28::dispatchable_generation"", ""ieee123_opendss::48::dispatchable_generation"", ""ieee123_opendss::65::bess"", ""ieee123_opendss::69::bess"", ""ieee123_opendss::6::dispatchable_generation"", ""ieee123_opendss::73::bess"", ""ieee123_opendss::76::pv"", ""ieee123_opendss::87::bess""]",2771391.6520828954,5602175.318543635,historical_qci_projected_examples,"[""historical_qci_projected_examples""]",635.0,1070.0,0.38108882521489973,104.0,0.6567567567567567,850.0,1488.0,True,8,10,12,overlap_consensus_admm,full_public_system_active_power,ieee123_global_master_shared_recourse_v2,67c71d9308eac0d2b1ff704029509bf50af21c879d12049265f34549eadab2df,cc3c8655f46a802a04bca1c9bf3df9a317fb981796e59bb292fa4b5be9888fcb,system-3485a520c5ecc26bc563,unavailable,False,True
1750ab4e03cf5f6164b0,"[""ieee123_opendss::100::dispatchable_generation"", ""ieee123_opendss::113::pv"", ""ieee123_opendss::16::bess"", ""ieee123_opendss::28::pv"", ""ieee123_opendss::48::pv"", ""ieee123_opendss::65::dispatchable_generation"", ""ieee123_opendss::69::dispatchable_generation"", ""ieee123_opendss::6::bess"", ""ieee123_opendss::73::dispatchable_generation"", ""ieee123_opendss::76::bess"", ""ieee123_opendss::87::bess""]",2644736.223325562,5602175.318543635,historical_qci_projected_examples,"[""historical_qci_projected_examples""]",532.5,1005.0,0.3638968481375358,73.0,0.7121621621621622,640.0,1278.0,True,8,10,12,overlap_consensus_admm,full_public_system_active_power,ieee123_global_master_shared_recourse_v2,67c71d9308eac0d2b1ff704029509bf50af21c879d12049265f34549eadab2df,cc3c8655f46a802a04bca1c9bf3df9a317fb981796e59bb292fa4b5be9888fcb,system-a976af4947548865e86b,unavailable,False,True
1971387031265ce8dbd5,"[""ieee123_opendss::100::pv"", ""ieee123_opendss::113::dispatchable_generation"", ""ieee123_opendss::16::dispatchable_generation"", ""ieee123_opendss::28::pv"", ""ieee123_opendss::48::dispatchable_generation"", ""ieee123_opendss::65::dispatchable_generation"", ""ieee123_opendss::69::dispatchable_generation"", ""ieee123_opendss::6::pv"", ""ieee123_opendss::73::dispatchable_generation"", ""ieee123_opendss::76::dispatchable_generation"", ""ieee123_opendss::87::dispatchable_generation""]",2108891.461065143,2114027.8922130284,historical_qci_projected_examples,"[""historical_qci_projected_examples""]",172.5,647.5,0.2621776504297994,32.0,0.9067567567567567,135.0,773.0,True,8,10,12,overlap_consensus_admm,full_public_system_active_power,ieee123_global_master_shared_recourse_v2,67c71d9308eac0d2b1ff704029509bf50af21c879d12049265f34549eadab2df,cc3c8655f46a802a04bca1c9bf3df9a317fb981796e59bb292fa4b5be9888fcb,system-4a221ee541fe4177f3e3,unavailable,False,True
19d3af8a1dbb7db60782,"[""ieee123_opendss::100::pv"", ""ieee123_opendss::113::dispatchable_generation"", ""ieee123_opendss::16::bess"", ""ieee123_opendss::28::dispatchable_generation"", ""ieee123_opendss::48::bess"", ""ieee123_opendss::65::pv"", ""ieee123_opendss::69::pv"", ""ieee123_opendss::6::dispatchable_generation"", ""ieee123_opendss::73::bess"", ""ieee123_opendss::76::bess"", ""ieee123_opendss::87::dispatchable_generation""]",2946360.283810743,3097978.598769372,historical_qci_projected_examples,"[""historical_qci_projected_examples""]",869.375,1349.375,0.4455587392550143,86.0,0.5300675675675676,1075.0,1713.0,True,8,10,12,overlap_consensus_admm,full_public_system_active_power,ieee123_global_master_shared_recourse_v2,67c71d9308eac0d2b1ff704029509bf50af21c879d12049265f34549eadab2df,cc3c8655f46a802a04bca1c9bf3df9a317fb981796e59bb292fa4b5be9888fcb,system-375779b8da01a073e93e,unavailable,False,True
1a096b12ef077e4cf7cf,"[""ieee123_opendss::100::dispatchable_generation"", ""ieee123_opendss::113::bess"", ""ieee123_opendss::16::bess"", ""ieee123_opendss::28::bess"", ""ieee123_opendss::48::bess"", ""ieee123_opendss::65::dispatchable_generation"", ""ieee123_opendss::69::dispatchable_generation"", ""ieee123_opendss::6::dispatchable_generation"", ""ieee123_opendss::73::bess"", ""ieee123_opendss::76::dispatchable_generation"", ""ieee123_opendss::87::bess""]",2811617.6,5149457.112497372,historical_qci_projected_examples,"[""historical_qci_projected_examples""]",749.375,1229.375,0.44412607449856734,110.0,0.5949324324324324,1070.0,1708.0,True,8,10,12,overlap_consensus_admm,full_public_system_active_power,ieee123_global_master_shared_recourse_v2,67c71d9308eac0d2b1ff704029509bf50af21c879d12049265f34549eadab2df,cc3c8655f46a802a04bca1c9bf3df9a317fb981796e59bb292fa4b5be9888fcb,system-7bf953139db3f5e7dc4f,unavailable,False,True
1a31ebbedf7aa857773a,"[""ieee123_opendss::100::pv"", ""ieee123_opendss::113::bess"", ""ieee123_opendss::16::bess"", ""ieee123_opendss::28::bess"", ""ieee123_opendss::48::pv"", ""ieee123_opendss::65::pv"", ""ieee123_opendss::69::bess"", ""ieee123_opendss::6::pv"", ""ieee123_opendss::73::dispatchable_generation"", ""ieee123_opendss::76::bess"", ""ieee123_opendss::87::dispatchable_generation""]",2828194.538284191,5149457.112497372,historical_qci_projected_examples,"[""historical_qci_projected_examples""]",749.375,1216.875,0.501432664756447,103.0,0.5949324324324324,800.0,1438.0,True,8,10,12,overlap_consensus_admm,full_public_system_active_power,ieee123_global_master_shared_recourse_v2,67c71d9308eac0d2b1ff704029509bf50af21c879d12049265f34549eadab2df,cc3c8655f46a802a04bca1c9bf3df9a317fb981796e59bb292fa4b5be9888fcb,system-0eccc37f21327b79e4dc,unavailable,False,True
1a957b62876804a956f7,"[""ieee123_opendss::100::dispatchable_generation"", ""ieee123_opendss::113::dispatchable_generation"", ""ieee123_opendss::16::dispatchable_generation"", ""ieee123_opendss::28::bess"", ""ieee123_opendss::48::dispatchable_generation"", ""ieee123_opendss::65::dispatchable_generation"", ""ieee123_opendss::69::pv"", ""ieee123_opendss::6::bess"", ""ieee123_opendss::73::pv"", ""ieee123_opendss::76::dispatchable_generation"", ""ieee123_opendss::87::pv""]",2260953.0251361527,5149457.112497372,historical_qci_projected_examples,"[""historical_qci_projected_examples""]",299.0625,734.0625,0.3001432664756447,58.0,0.8383445945945946,315.0,953.0,True,8,10,12,overlap_consensus_admm,full_public_system_active_power,ieee123_global_master_shared_recourse_v2,67c71d9308eac0d2b1ff704029509bf50af21c879d12049265f34549eadab2df,cc3c8655f46a802a04bca1c9bf3df9a317fb981796e59bb292fa4b5be9888fcb,system-a9da9a87dce403057cd0,unavailable,False,True
1be4d1ea655bc7a613d5,"[""ieee123_opendss::100::pv"", ""ieee123_opendss::113::bess"", ""ieee123_opendss::16::bess"", ""ieee123_opendss::28::dispatchable_generation"", ""ieee123_opendss::48::pv"", ""ieee123_opendss::65::bess"", ""ieee123_opendss::69::pv"", ""ieee123_opendss::6::bess"", ""ieee123_opendss::73::pv"", ""ieee123_opendss::76::pv"", ""ieee123_opendss::87::bess""]",2811805.223905524,4532906.712497371,historical_qci_projected_examples,"[""historical_qci_projected_examples""]",609.375,1036.875,0.5085959885386819,96.0,0.6706081081081081,650.0,1288.0,True,8,10,12,overlap_consensus_admm,full_public_system_active_power,ieee123_global_master_shared_recourse_v2,67c71d9308eac0d2b1ff704029509bf50af21c879d12049265f34549eadab2df,cc3c8655f46a802a04bca1c9bf3df9a317fb981796e59bb292fa4b5be9888fcb,system-171a27175c63f7c583bb,unavailable,False,True
1d7eb518c6597c510a21,"[""ieee123_opendss::100::dispatchable_generation"", ""ieee123_opendss::113::pv"", ""ieee123_opendss::16::bess"", ""ieee123_opendss::28::bess"", ""ieee123_opendss::48::pv"", ""ieee123_opendss::65::dispatchable_generation"", ""ieee123_opendss::69::bess"", ""ieee123_opendss::6::bess"", ""ieee123_opendss::73::dispatchable_generation"", ""ieee123_opendss::76::dispatchable_generation"", ""ieee123_opendss::87::dispatchable_generation""]",2462973.2388995048,4532906.712497371,historical_qci_projected_examples,"[""historical_qci_projected_examples""]",426.875,899.375,0.32951289398280803,80.0,0.7692567567567568,495.0,1133.0,True,8,10,12,overlap_consensus_admm,full_public_system_active_power,ieee123_global_master_shared_recourse_v2,67c71d9308eac0d2b1ff704029509bf50af21c879d12049265f34549eadab2df,cc3c8655f46a802a04bca1c9bf3df9a317fb981796e59bb292fa4b5be9888fcb,system-4ac67b601bfd56b06b16,unavailable,False,True
1da41007bbd5feb92d13,"[""ieee123_opendss::100::dispatchable_generation"", ""ieee123_opendss::113::bess"", ""ieee123_opendss::16::pv"", ""ieee123_opendss::28::pv"", ""ieee123_opendss::48::bess"", ""ieee123_opendss::65::dispatchable_generation"", ""ieee123_opendss::69::bess"", ""ieee123_opendss::6::pv"", ""ieee123_opendss::73::pv"", ""ieee123_opendss::76::dispatchable_generation"", ""ieee123_opendss::87::dispatchable_generation""]",2647750.517349181,4532906.712497371,historical_qci_projected_examples,"[""historical_qci_projected_examples""]",579.375,1051.875,0.35816618911174786,79.0,0.6868243243243243,770.0,1408.0,True,8,10,12,overlap_consensus_admm,full_public_system_active_power,ieee123_global_master_shared_recourse_v2,67c71d9308eac0d2b1ff704029509bf50af21c879d12049265f34549eadab2df,cc3c8655f46a802a04bca1c9bf3df9a317fb981796e59bb292fa4b5be9888fcb,system-1da8bc6506bc2fe0ba1b,unavailable,False,True
